id,description,vendor,cwe_category,cwe_explanation,cause,impact,published,cvss_score,severity,source,description_without_punct,description_normalized,explanation
CVE-2021-32718,"RabbitMQ is a multi-protocol messaging broker. In rabbitmq-server prior to version 3.8.17, a new user being added via management UI could lead to the user's bane being rendered in a confirmation message without proper `<script>` tag sanitization, potentially allowing for JavaScript code execution in",RabbitMQ,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Lack of proper sanitization of user input (bane) in the management UI confirmation message.,"Potential JavaScript code execution in the browser of an administrator viewing the confirmation message, leading to arbitrary code execution in the context of the administrator's session.",2021-06-28T15:15:24.233,3.1,LOW,nvd,rabbitmq is a multiprotocol messaging broker in rabbitmqserver prior to version 3817 a new user being added via management ui could lead to the users bane being rendered in a confirmation message without proper script tag sanitization potentially allowing for javascript code execution in,"RabbitMQ is a multi-protocol messaging broker. In rabbitmq-server prior to version 3.8.17, a new user being added via management UI could lead to the user's bane being rendered in a confirmation message without proper `<script>` tag sanitization, potentially allowing for JavaScript code execution in",Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2021-32719,"RabbitMQ is a multi-protocol messaging broker. In rabbitmq-server prior to version 3.8.18, when a federation link was displayed in the RabbitMQ management UI via the `rabbitmq_federation_management` plugin, its consumer tag was rendered without proper <script> tag sanitization. This potentially allo",RabbitMQ,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Lack of proper sanitization of the consumer tag in the RabbitMQ management UI when displaying a federation link via the `rabbitmq_federation_management` plugin.,"Potential cross-site scripting (XSS) vulnerability, allowing attackers to inject malicious scripts into the management UI, potentially leading to unauthorized access, data theft, or other compromises.",2021-06-28T16:15:08.593,3.1,LOW,nvd,rabbitmq is a multiprotocol messaging broker in rabbitmqserver prior to version 3818 when a federation link was displayed in the rabbitmq management ui via the rabbitmq_federation_management plugin its consumer tag was rendered without proper script tag sanitization this potentially allo,"RabbitMQ is a multi-protocol messaging broker. In rabbitmq-server prior to version 3.8.18, when a federation link was displayed in the RabbitMQ management UI via the `rabbitmq_federation_management` plugin, its consumer tag was rendered without proper <script> tag sanitization. This potentially allo",Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2021-0279,Juniper Networks Contrail Cloud (CC) releases prior to 13.6.0 have RabbitMQ service enabled by default with hardcoded credentials. The messaging services of RabbitMQ are used when coordinating operations and status information among Contrail services. An attacker with access to an administrative ser,RabbitMQ,CWE-798,Use of Hardcoded Credentials,RabbitMQ service is enabled by default with hardcoded credentials in Juniper Networks Contrail Cloud releases prior to 13.6.0.,An attacker with administrative access could potentially gain unauthorized access to the RabbitMQ messaging service and compromise the coordination and status information among Contrail services.,2021-07-15T20:15:09.543,8.6,HIGH,nvd,juniper networks contrail cloud cc releases prior to 1360 have rabbitmq service enabled by default with hardcoded credentials the messaging services of rabbitmq are used when coordinating operations and status information among contrail services an attacker with access to an administrative ser,Juniper Networks Contrail Cloud (CC) releases prior to 13.6.0 have RabbitMQ service enabled by default with hardcoded credentials. The messaging services of RabbitMQ are used when coordinating operations and status information among Contrail services. An attacker with access to an administrative ser,Use of Hardcoded Credentials
CVE-2021-35227,The HTTP interface was enabled for RabbitMQ Plugin in ARM 2020.2.6 and the ability to configure HTTPS was not available.,RabbitMQ,CWE-319,Cleartext Transmission of Sensitive Information,The HTTP interface for the RabbitMQ plugin was enabled without the option to configure HTTPS.,Sensitive information transmitted over the HTTP interface could be intercepted by attackers.,2021-10-21T18:15:10.113,4.7,MEDIUM,nvd,the http interface was enabled for rabbitmq plugin in arm 202026 and the ability to configure https was not available,The HTTP interface was enabled for RabbitMQ Plugin in ARM 2020.2.6 and the ability to configure HTTPS was not available.,Cleartext Transmission of Sensitive Information
CVE-2021-23207,An attacker with physical access to the host can extract the secrets from the registry and create valid JWT tokens for the Fresenius Kabi Vigilant MasterMed version 2.0.1.3 application and impersonate arbitrary users. An attacker could manipulate RabbitMQ queues and messages by impersonating users.,RabbitMQ,CWE-522,"Improper handling of sensitive data during storage, transmission, processing, or disposal.","Secrets, such as those needed to create JWT tokens, are stored in the registry in a manner accessible with physical access to the host.","An attacker with physical access can extract secrets, create valid JWT tokens, impersonate users, and manipulate RabbitMQ queues and messages.",2022-01-21T19:15:08.063,6.5,MEDIUM,nvd,an attacker with physical access to the host can extract the secrets from the registry and create valid jwt tokens for the fresenius kabi vigilant mastermed version 2013 application and impersonate arbitrary users an attacker could manipulate rabbitmq queues and messages by impersonating users,An attacker with physical access to the host can extract the secrets from the registry and create valid JWT tokens for the Fresenius Kabi Vigilant MasterMed version 2.0.1.3 application and impersonate arbitrary users. An attacker could manipulate RabbitMQ queues and messages by impersonating users.,"Improper handling of sensitive data during storage, transmission, processing, or disposal."
CVE-2021-43799,"Zulip is an open-source team collaboration tool. Zulip Server installs RabbitMQ for internal message passing. In versions of Zulip Server prior to 4.9, the initial installation (until first reboot, or restart of RabbitMQ) does not successfully limit the default ports which RabbitMQ opens; this inclu",RabbitMQ,CWE-732,Incorrect Default Value,The initial installation of Zulip Server (versions prior to 4.9) fails to properly limit the default ports opened by RabbitMQ until the first reboot or RabbitMQ restart.,"Unrestricted access to RabbitMQ ports, potentially leading to unauthorized access and control of the message queue system.",2022-01-25T21:15:07.853,8.6,HIGH,nvd,zulip is an opensource team collaboration tool zulip server installs rabbitmq for internal message passing in versions of zulip server prior to 49 the initial installation until first reboot or restart of rabbitmq does not successfully limit the default ports which rabbitmq opens this inclu,"Zulip is an open-source team collaboration tool. Zulip Server installs RabbitMQ for internal message passing. In versions of Zulip Server prior to 4.9, the initial installation (until first reboot, or restart of RabbitMQ) does not successfully limit the default ports which RabbitMQ opens; this inclu",Incorrect Default Value
CVE-2022-29082,"Dell EMC NetWorker versions 19.1.x, 19.1.0.x, 19.1.1.x, 19.2.x, 19.2.0.x, 19.2.1.x 19.3.x, 19.3.0.x, 19.4.x, 19.4.0.x, 19.5.x,19.5.0.x, 19.6 and 19.6.0.1 and 19.6.0.2 contain an Improper Validation of Certificate with Host Mismatch vulnerability in Rabbitmq port 5671 which could allow remote attacke",RabbitMQ,CWE-295,Improper Certificate Validation,Improper validation of certificates on RabbitMQ port 5671 allows a host mismatch vulnerability.,Remote attackers could exploit this vulnerability.,2022-05-26T16:15:08.313,3.7,LOW,nvd,dell emc networker versions 191x 1910x 1911x 192x 1920x 1921x 193x 1930x 194x 1940x 195x1950x 196 and 19601 and 19602 contain an improper validation of certificate with host mismatch vulnerability in rabbitmq port 5671 which could allow remote attacke,"Dell EMC NetWorker versions 19.1.x, 19.1.0.x, 19.1.1.x, 19.2.x, 19.2.0.x, 19.2.1.x 19.3.x, 19.3.0.x, 19.4.x, 19.4.0.x, 19.5.x,19.5.0.x, 19.6 and 19.6.0.1 and 19.6.0.2 contain an Improper Validation of Certificate with Host Mismatch vulnerability in Rabbitmq port 5671 which could allow remote attacke",Improper Certificate Validation
CVE-2022-38665,Jenkins CollabNet Plugins Plugin 2.0.8 and earlier stores a RabbitMQ password unencrypted in its global configuration file on the Jenkins controller where it can be viewed by users with access to the Jenkins controller file system.,RabbitMQ,CWE-259,Hardcoded Password,The Jenkins CollabNet Plugins Plugin stores the RabbitMQ password unencrypted in its global configuration file.,Users with access to the Jenkins controller file system can view the unencrypted RabbitMQ password.,2022-08-23T17:15:15.363,6.5,MEDIUM,nvd,jenkins collabnet plugins plugin 208 and earlier stores a rabbitmq password unencrypted in its global configuration file on the jenkins controller where it can be viewed by users with access to the jenkins controller file system,Jenkins CollabNet Plugins Plugin 2.0.8 and earlier stores a RabbitMQ password unencrypted in its global configuration file on the Jenkins controller where it can be viewed by users with access to the Jenkins controller file system.,Hardcoded Password
CVE-2022-31008,RabbitMQ is a multi-protocol messaging and streaming broker. In affected versions the shovel and federation plugins perform URI obfuscation in their worker (link) state. The encryption key used to encrypt the URI was seeded with a predictable secret. This means that in case of certain exceptions rel,RabbitMQ,CWE-327,"Use of a hardcoded, predictable cryptographic key.",The encryption key used to encrypt URIs in the shovel and federation plugins was seeded with a predictable secret.,"Compromise of encrypted URIs, potentially leading to unauthorized access or data breaches.",2022-10-06T18:16:00.783,5.5,MEDIUM,nvd,rabbitmq is a multiprotocol messaging and streaming broker in affected versions the shovel and federation plugins perform uri obfuscation in their worker link state the encryption key used to encrypt the uri was seeded with a predictable secret this means that in case of certain exceptions rel,RabbitMQ is a multi-protocol messaging and streaming broker. In affected versions the shovel and federation plugins perform URI obfuscation in their worker (link) state. The encryption key used to encrypt the URI was seeded with a predictable secret. This means that in case of certain exceptions rel,"Use of a hardcoded, predictable cryptographic key."
CVE-2023-24447,A cross-site request forgery (CSRF) vulnerability in Jenkins RabbitMQ Consumer Plugin 2.8 and earlier allows attackers to connect to an attacker-specified AMQP(S) URL using attacker-specified username and password.,RabbitMQ,CWE-352,Cross-Site Request Forgery (CSRF),"Lack of proper protection against CSRF attacks in the Jenkins RabbitMQ Consumer Plugin, allowing attackers to manipulate a victim's session to connect to malicious AMQP(S) URLs with forged credentials.","Attackers can connect to attacker-specified AMQP(S) URLs using attacker-specified username and password, potentially leading to unauthorized access, data breaches, or other malicious activities on the victim's system.",2023-01-26T21:18:18.277,8.8,HIGH,nvd,a crosssite request forgery csrf vulnerability in jenkins rabbitmq consumer plugin 28 and earlier allows attackers to connect to an attackerspecified amqps url using attackerspecified username and password,A cross-site request forgery (CSRF) vulnerability in Jenkins RabbitMQ Consumer Plugin 2.8 and earlier allows attackers to connect to an attacker-specified AMQP(S) URL using attacker-specified username and password.,Cross-Site Request Forgery (CSRF)
CVE-2023-24448,A missing permission check in Jenkins RabbitMQ Consumer Plugin 2.8 and earlier allows attackers with Overall/Read permission to connect to an attacker-specified AMQP(S) URL using attacker-specified username and password.,RabbitMQ,CWE-287,Improper Authentication,A missing permission check in the Jenkins RabbitMQ Consumer Plugin allows attackers with Overall/Read permission to connect to an attacker-specified AMQP(S) URL using attacker-specified username and password.,"Attackers can connect to arbitrary AMQP(S) URLs with attacker-specified credentials, potentially leading to data breaches or unauthorized access to other systems.",2023-01-26T21:18:18.347,6.5,MEDIUM,nvd,a missing permission check in jenkins rabbitmq consumer plugin 28 and earlier allows attackers with overallread permission to connect to an attackerspecified amqps url using attackerspecified username and password,A missing permission check in Jenkins RabbitMQ Consumer Plugin 2.8 and earlier allows attackers with Overall/Read permission to connect to an attacker-specified AMQP(S) URL using attacker-specified username and password.,Improper Authentication
CVE-2023-24568,"
Dell NetWorker, contains an Improper Validation of Certificate with Host Mismatch vulnerability in Rabbitmq port which could disallow replacing CA signed certificates.

",RabbitMQ,CWE-295,Improper Certificate Validation,"Improper validation of certificates, specifically a mismatch between the certificate's host name and the expected hostname for the RabbitMQ port.","Could disallow replacing CA signed certificates, potentially leading to the use of outdated or compromised certificates, impacting the confidentiality and integrity of data communicated through the RabbitMQ port.",2023-05-30T16:15:09.533,5.0,MEDIUM,nvd,"
dell networker contains an improper validation of certificate with host mismatch vulnerability in rabbitmq port which could disallow replacing ca signed certificates

","
Dell NetWorker, contains an Improper Validation of Certificate with Host Mismatch vulnerability in Rabbitmq port which could disallow replacing CA signed certificates.

",Improper Certificate Validation
CVE-2023-35789,"An issue was discovered in the C AMQP client library (aka rabbitmq-c) through 0.13.0 for RabbitMQ. Credentials can only be entered on the command line (e.g., for amqp-publish or amqp-consume) and are thus visible to local attackers by listing a process and its arguments.",RabbitMQ,CWE-200,Information Exposure,"Credentials are passed via command-line arguments, making them visible to local attackers.","Local attackers can obtain credentials, potentially leading to unauthorized access to the RabbitMQ server.",2023-06-16T21:15:09.383,5.5,MEDIUM,nvd,an issue was discovered in the c amqp client library aka rabbitmqc through 0130 for rabbitmq credentials can only be entered on the command line eg for amqppublish or amqpconsume and are thus visible to local attackers by listing a process and its arguments,"An issue was discovered in the C AMQP client library (aka rabbitmq-c) through 0.13.0 for RabbitMQ. Credentials can only be entered on the command line (e.g., for amqp-publish or amqp-consume) and are thus visible to local attackers by listing a process and its arguments.",Information Exposure
CVE-2023-26512,"CWE-502 Deserialization of Untrusted Data at the rabbitmq-connector plugin module in Apache EventMesh (incubating) V1.7.0\V1.8.0 on windows\linux\mac os e.g. platforms allows attackers to send controlled message and 

remote code execute via rabbitmq messages. Users can use the code under the master",RabbitMQ,CWE-502,Deserialization of untrusted data allows attackers to execute arbitrary code.,The rabbitmq-connector plugin in Apache EventMesh (incubating) deserializes untrusted data from RabbitMQ messages.,Remote code execution,2023-07-17T08:15:09.243,9.8,CRITICAL,nvd,"cwe502 deserialization of untrusted data at the rabbitmqconnector plugin module in apache eventmesh incubating v170v180 on windowslinuxmac os eg platforms allows attackers to send controlled message and 

remote code execute via rabbitmq messages users can use the code under the master","CWE-502 Deserialization of Untrusted Data at the rabbitmq-connector plugin module in Apache EventMesh (incubating) V1.7.0\V1.8.0 on windows\linux\mac os e.g. platforms allows attackers to send controlled message and 

remote code execute via rabbitmq messages. Users can use the code under the master",Deserialization of untrusted data allows attackers to execute arbitrary code.
CVE-2023-40256,A vulnerability was discovered in Veritas NetBackup Snapshot Manager before 10.2.0.1 that allowed untrusted clients to interact with the RabbitMQ service. This was caused by improper validation of the client certificate due to misconfiguration of the RabbitMQ service. Exploiting this impacts the con,RabbitMQ,CWE-287,Improper Authentication,Improper validation of the client certificate due to misconfiguration of the RabbitMQ service.,Untrusted clients could interact with the RabbitMQ service.,2023-08-11T05:15:42.450,9.8,CRITICAL,nvd,a vulnerability was discovered in veritas netbackup snapshot manager before 10201 that allowed untrusted clients to interact with the rabbitmq service this was caused by improper validation of the client certificate due to misconfiguration of the rabbitmq service exploiting this impacts the con,A vulnerability was discovered in Veritas NetBackup Snapshot Manager before 10.2.0.1 that allowed untrusted clients to interact with the RabbitMQ service. This was caused by improper validation of the client certificate due to misconfiguration of the RabbitMQ service. Exploiting this impacts the con,Improper Authentication
CVE-2023-34050,"









In spring AMQP versions 1.0.0 to
2.4.16 and 3.0.0 to 3.0.9 , allowed list patterns for deserializable class
names were added to Spring AMQP, allowing users to lock down deserialization of
data in messages from untrusted sources; however by default, when no allowed
list was provided, all cl",RabbitMQ,CWE-502,Deserialization of untrusted data,"Default configuration of Spring AMQP allowed deserialization of all class names without an explicit allowed list, enabling attackers to deserialize malicious data.",Remote attackers could potentially execute arbitrary code by sending specially crafted messages containing malicious serialized objects.,2023-10-19T08:15:08.357,5.0,MEDIUM,nvd,"









in spring amqp versions 100 to
2416 and 300 to 309  allowed list patterns for deserializable class
names were added to spring amqp allowing users to lock down deserialization of
data in messages from untrusted sources however by default when no allowed
list was provided all cl","









In spring AMQP versions 1.0.0 to
2.4.16 and 3.0.0 to 3.0.9 , allowed list patterns for deserializable class
names were added to Spring AMQP, allowing users to lock down deserialization of
data in messages from untrusted sources; however by default, when no allowed
list was provided, all cl",Deserialization of untrusted data
CVE-2023-46118,"RabbitMQ is a multi-protocol messaging and streaming broker. HTTP API did not enforce an HTTP request body limit, making it vulnerable for denial of service (DoS) attacks with very large messages. An authenticated user with sufficient credentials can publish a very large messages over the HTTP API a",RabbitMQ,CWE-770,Resource Exhaustion,The HTTP API did not enforce a request body limit.,Denial of service (DoS) attacks with very large messages.,2023-10-25T18:17:36.117,4.9,MEDIUM,nvd,rabbitmq is a multiprotocol messaging and streaming broker http api did not enforce an http request body limit making it vulnerable for denial of service dos attacks with very large messages an authenticated user with sufficient credentials can publish a very large messages over the http api a,"RabbitMQ is a multi-protocol messaging and streaming broker. HTTP API did not enforce an HTTP request body limit, making it vulnerable for denial of service (DoS) attacks with very large messages. An authenticated user with sufficient credentials can publish a very large messages over the HTTP API a",Resource Exhaustion
CVE-2023-46120,The RabbitMQ Java client library allows Java and JVM-based applications to connect to and interact with RabbitMQ nodes. `maxBodyLebgth` was not used when receiving Message objects.  Attackers could send a very large Message causing a memory overflow and triggering an OOM Error. Users of RabbitMQ may,RabbitMQ,CWE-770,Resource Exhaustion,"The RabbitMQ Java client library did not use the `maxBodyLebgth` parameter when receiving Message objects, allowing attackers to send oversized messages.","A very large message could cause a memory overflow, resulting in an OutOfMemoryError and potentially crashing the application or service.",2023-10-25T18:17:36.257,4.9,MEDIUM,nvd,the rabbitmq java client library allows java and jvmbased applications to connect to and interact with rabbitmq nodes maxbodylebgth was not used when receiving message objects  attackers could send a very large message causing a memory overflow and triggering an oom error users of rabbitmq may,The RabbitMQ Java client library allows Java and JVM-based applications to connect to and interact with RabbitMQ nodes. `maxBodyLebgth` was not used when receiving Message objects.  Attackers could send a very large Message causing a memory overflow and triggering an OOM Error. Users of RabbitMQ may,Resource Exhaustion
CVE-2024-1156,Incorrect directory permissions for the shared NI RabbitMQ service may allow a local authenticated user to read RabbitMQ configuration information and potentially enable escalation of privileges.,RabbitMQ,CWE-22,Improper Limitation of Functionality in Conjunction With Privilege-Dropping Mechanism,Incorrect directory permissions for the shared NI RabbitMQ service.,A local authenticated user may read RabbitMQ configuration information and potentially escalate privileges.,2024-02-20T15:15:09.910,7.8,HIGH,nvd,incorrect directory permissions for the shared ni rabbitmq service may allow a local authenticated user to read rabbitmq configuration information and potentially enable escalation of privileges,Incorrect directory permissions for the shared NI RabbitMQ service may allow a local authenticated user to read RabbitMQ configuration information and potentially enable escalation of privileges.,Improper Limitation of Functionality in Conjunction With Privilege-Dropping Mechanism
CVE-2024-25650,"Insecure key exchange between Delinea PAM Secret Server 11.4 and the Distributed Engine 8.4.3 allows a PAM administrator to obtain the Symmetric Key (used to encrypt RabbitMQ messages) via crafted payloads to the /pre-authenticate, /authenticate, and /execute-and-respond REST API endpoints. This mak",RabbitMQ,CWE-319,Plaintext Storage of Sensitive Information,Insecure key exchange between Delinea PAM Secret Server 11.4 and the Distributed Engine 8.4.3 allows obtaining the Symmetric Key used to encrypt RabbitMQ messages via crafted payloads to REST API endpoints.,"A PAM administrator can obtain the Symmetric Key, compromising the confidentiality of RabbitMQ messages.",2024-03-14T02:15:50.690,5.9,MEDIUM,nvd,insecure key exchange between delinea pam secret server 114 and the distributed engine 843 allows a pam administrator to obtain the symmetric key used to encrypt rabbitmq messages via crafted payloads to the preauthenticate authenticate and executeandrespond rest api endpoints this mak,"Insecure key exchange between Delinea PAM Secret Server 11.4 and the Distributed Engine 8.4.3 allows a PAM administrator to obtain the Symmetric Key (used to encrypt RabbitMQ messages) via crafted payloads to the /pre-authenticate, /authenticate, and /execute-and-respond REST API endpoints. This mak",Plaintext Storage of Sensitive Information
CVE-2024-25649,"In Delinea PAM Secret Server 11.4, it is possible for an attacker (with Administrator access to the Secret Server machine) to read the following data from a memory dump: the decrypted master key, database credentials (when SQL Server Authentication is enabled), the encryption key of RabbitMQ queue m",RabbitMQ,CWE-310,Cryptographic Failure,"Insufficient protection of sensitive data in memory, allowing an attacker with administrator access to read decrypted master key, database credentials, and RabbitMQ encryption key from a memory dump.","Compromise of sensitive data, including the master key, database credentials, and RabbitMQ encryption key, leading to potential complete system compromise.",2024-03-14T03:15:08.540,6.7,MEDIUM,nvd,in delinea pam secret server 114 it is possible for an attacker with administrator access to the secret server machine to read the following data from a memory dump the decrypted master key database credentials when sql server authentication is enabled the encryption key of rabbitmq queue m,"In Delinea PAM Secret Server 11.4, it is possible for an attacker (with Administrator access to the Secret Server machine) to read the following data from a memory dump: the decrypted master key, database credentials (when SQL Server Authentication is enabled), the encryption key of RabbitMQ queue m",Cryptographic Failure
CVE-2024-23473,"The SolarWinds Access Rights Manager was found to contain a hard-coded credential authentication bypass vulnerability. If exploited, this vulnerability allows access to the RabbitMQ management console. 

We thank Trend Micro Zero Day Initiative (ZDI) for its ongoing partnership in coordinating with ",RabbitMQ,CWE-798,Use of Hard-coded Credentials,"A hard-coded credential was present in the SolarWinds Access Rights Manager, allowing authentication bypass.",Unauthorized access to the RabbitMQ management console.,2024-05-14T14:59:29.340,8.6,HIGH,nvd,"the solarwinds access rights manager was found to contain a hardcoded credential authentication bypass vulnerability if exploited this vulnerability allows access to the rabbitmq management console 

we thank trend micro zero day initiative zdi for its ongoing partnership in coordinating with ","The SolarWinds Access Rights Manager was found to contain a hard-coded credential authentication bypass vulnerability. If exploited, this vulnerability allows access to the RabbitMQ management console. 

We thank Trend Micro Zero Day Initiative (ZDI) for its ongoing partnership in coordinating with ",Use of Hard-coded Credentials
CVE-2024-28990,"SolarWinds Access Rights Manager (ARM) was found to contain a hard-coded credential authentication bypass vulnerability. If exploited, this vulnerability would allow access to the RabbitMQ management console.

We thank Trend Micro Zero Day Initiative (ZDI) for its ongoing partnership in coordinating",RabbitMQ,CWE-798,Use of Hard-coded Credentials,Hard-coded credentials in SolarWinds Access Rights Manager (ARM) allowed authentication bypass.,Unauthenticated access to the RabbitMQ management console.,2024-09-12T14:16:06.273,6.3,MEDIUM,nvd,"solarwinds access rights manager arm was found to contain a hardcoded credential authentication bypass vulnerability if exploited this vulnerability would allow access to the rabbitmq management console

we thank trend micro zero day initiative zdi for its ongoing partnership in coordinating","SolarWinds Access Rights Manager (ARM) was found to contain a hard-coded credential authentication bypass vulnerability. If exploited, this vulnerability would allow access to the RabbitMQ management console.

We thank Trend Micro Zero Day Initiative (ZDI) for its ongoing partnership in coordinating",Use of Hard-coded Credentials
CVE-2024-51988,"RabbitMQ is a feature rich, multi-protocol messaging and streaming broker. In affected versions queue deletion via the HTTP API was not verifying the `configure` permission of the user. Users who had all of the following: 1. Valid credentials, 2. Some permissions for the target virtual host & 3. HTT",RabbitMQ,CWE-862,Missing Authorization,"The HTTP API for queue deletion did not properly verify the 'configure' permission of the user, allowing users with insufficient privileges to delete queues.","Unauthorized deletion of queues, potentially leading to data loss or disruption of message processing.",2024-11-06T20:15:06.513,6.5,MEDIUM,nvd,rabbitmq is a feature rich multiprotocol messaging and streaming broker in affected versions queue deletion via the http api was not verifying the configure permission of the user users who had all of the following 1 valid credentials 2 some permissions for the target virtual host  3 htt,"RabbitMQ is a feature rich, multi-protocol messaging and streaming broker. In affected versions queue deletion via the HTTP API was not verifying the `configure` permission of the user. Users who had all of the following: 1. Valid credentials, 2. Some permissions for the target virtual host & 3. HTT",Missing Authorization
CVE-2025-24400,"Jenkins Eiffel Broadcaster Plugin 2.8.0 through 2.10.2 (both inclusive) uses the credential ID as the cache key during signing operations, allowing attackers able to create a credential with the same ID as a legitimate one in a different credentials store to sign an event published to RabbitMQ with ",RabbitMQ,CWE-327,Use of a Broken or Risky Cryptographic Algorithm,"The Jenkins Eiffel Broadcaster Plugin uses the credential ID as the cache key during signing operations.  Attackers can create a credential with the same ID as a legitimate one in a different credentials store, allowing them to sign events.","Attackers can sign events published to RabbitMQ, potentially leading to unauthorized modifications or actions.",2025-01-22T17:15:13.943,,,nvd,jenkins eiffel broadcaster plugin 280 through 2102 both inclusive uses the credential id as the cache key during signing operations allowing attackers able to create a credential with the same id as a legitimate one in a different credentials store to sign an event published to rabbitmq with,"Jenkins Eiffel Broadcaster Plugin 2.8.0 through 2.10.2 (both inclusive) uses the credential ID as the cache key during signing operations, allowing attackers able to create a credential with the same ID as a legitimate one in a different credentials store to sign an event published to RabbitMQ with ",Use of a Broken or Risky Cryptographic Algorithm
CVE-2020-13821,"An issue was discovered in HiveMQ Broker Control Center 4.3.2. A crafted clientid parameter in an MQTT packet (sent to the Broker) is reflected in the client section of the management console. The attacker's JavaScript is loaded in a browser, which can lead to theft of the session and cookie of the ",HiveMQ,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),A crafted clientid parameter in an MQTT packet is reflected in the client section of the management console without proper sanitization.,"Attacker's JavaScript is loaded in a browser, leading to session and cookie theft.",2020-08-26T16:15:12.447,5.4,MEDIUM,nvd,an issue was discovered in hivemq broker control center 432 a crafted clientid parameter in an mqtt packet sent to the broker is reflected in the client section of the management console the attackers javascript is loaded in a browser which can lead to theft of the session and cookie of the,"An issue was discovered in HiveMQ Broker Control Center 4.3.2. A crafted clientid parameter in an MQTT packet (sent to the Broker) is reflected in the client section of the management console. The attacker's JavaScript is loaded in a browser, which can lead to theft of the session and cookie of the ",Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
