id,description,vendor,cwe_category,cwe_explanation,cause,impact,published,cvss_score,severity,source,description_without_punct,description_normalized,explanation
CVE-2025-27636,"Bypass/Injection vulnerability in Apache Camel components under particular conditions.

This issue affects Apache Camel: from 4.10.0 through <= 4.10.1, from 4.8.0 through <= 4.8.4, from 3.10.0 through <= 3.22.3.

Users are recommended to upgrade to version 4.10.2 for 4.10.x LTS, 4.8.5 for 4.8.x LTS ",RabbitMQ,CWE-74,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Bypass/Injection vulnerability in Apache Camel components under particular conditions.,Potential for arbitrary code execution or other security compromise.,2025-03-09T13:15:34,5.6,MEDIUM,vulners,"bypassinjection vulnerability in apache camel components under particular conditions

this issue affects apache camel from 4100 through  4101 from 480 through  484 from 3100 through  3223

users are recommended to upgrade to version 4102 for 410x lts 485 for 48x lts ","Bypass/Injection vulnerability in Apache Camel components under particular conditions.

This issue affects Apache Camel: from 4.10.0 through <= 4.10.1, from 4.8.0 through <= 4.8.4, from 3.10.0 through <= 3.22.3.

Users are recommended to upgrade to version 4.10.2 for 4.10.x LTS, 4.8.5 for 4.8.x LTS ",Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
NVD:CVE-2025-27636,"Bypass/Injection vulnerability in Apache Camel components under particular conditions.

This issue affects Apache Camel: from 4.10.0 through <= 4.10.1, from 4.8.0 through <= 4.8.4, from 3.10.0 through <= 3.22.3.

Users are recommended to upgrade to version 4.10.2 for 4.10.x LTS, 4.8.5 for 4.8.x LTS ",RabbitMQ,CWE-74,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Bypass/Injection vulnerability in Apache Camel components under particular conditions.,Potential for attackers to exploit vulnerabilities in Apache Camel components.,2025-03-09T13:15:34,5.6,MEDIUM,vulners,"bypassinjection vulnerability in apache camel components under particular conditions

this issue affects apache camel from 4100 through  4101 from 480 through  484 from 3100 through  3223

users are recommended to upgrade to version 4102 for 410x lts 485 for 48x lts ","Bypass/Injection vulnerability in Apache Camel components under particular conditions.

This issue affects Apache Camel: from 4.10.0 through <= 4.10.1, from 4.8.0 through <= 4.8.4, from 3.10.0 through <= 3.22.3.

Users are recommended to upgrade to version 4.10.2 for 4.10.x LTS, 4.8.5 for 4.8.x LTS ",Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
VULNRICHMENT:CVE-2025-27636,"Bypass/Injection vulnerability in Apache Camel components under particular conditions.

This issue affects Apache Camel: from 4.10.0 through <= 4.10.1, from 4.8.0 through <= 4.8.4, from 3.10.0 through <= 3.22.3.

Users are recommended to upgrade to version 4.10.2 for 4.10.x LTS, 4.8.5 for 4.8.x LTS ",RabbitMQ,CWE-74,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Bypass/Injection vulnerability in Apache Camel components under particular conditions.,Potential for arbitrary code execution or unauthorized access.,2025-03-09T12:09:58,0.0,NONE,vulners,"bypassinjection vulnerability in apache camel components under particular conditions

this issue affects apache camel from 4100 through  4101 from 480 through  484 from 3100 through  3223

users are recommended to upgrade to version 4102 for 410x lts 485 for 48x lts ","Bypass/Injection vulnerability in Apache Camel components under particular conditions.

This issue affects Apache Camel: from 4.10.0 through <= 4.10.1, from 4.8.0 through <= 4.8.4, from 3.10.0 through <= 3.22.3.

Users are recommended to upgrade to version 4.10.2 for 4.10.x LTS, 4.8.5 for 4.8.x LTS ",Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVELIST:CVE-2025-27636,"Bypass/Injection vulnerability in Apache Camel components under particular conditions.

This issue affects Apache Camel: from 4.10.0 through <= 4.10.1, from 4.8.0 through <= 4.8.4, from 3.10.0 through <= 3.22.3.

Users are recommended to upgrade to version 4.10.2 for 4.10.x LTS, 4.8.5 for 4.8.x LTS ",RabbitMQ,CWE-74,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Bypass/Injection vulnerability in Apache Camel components under particular conditions.,"Potential for attackers to inject malicious code, leading to cross-site scripting attacks.",2025-03-09T12:09:58,0.0,NONE,vulners,"bypassinjection vulnerability in apache camel components under particular conditions

this issue affects apache camel from 4100 through  4101 from 480 through  484 from 3100 through  3223

users are recommended to upgrade to version 4102 for 410x lts 485 for 48x lts ","Bypass/Injection vulnerability in Apache Camel components under particular conditions.

This issue affects Apache Camel: from 4.10.0 through <= 4.10.1, from 4.8.0 through <= 4.8.4, from 3.10.0 through <= 3.22.3.

Users are recommended to upgrade to version 4.10.2 for 4.10.x LTS, 4.8.5 for 4.8.x LTS ",Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
WOLFI:CVE-2025-22869,"Vulnerabilities for packages: ipfs, kube-vip, kserve, pulumi, kube-metrics-adapter, dynamic-localpv-provisioner, rook, bom, wgcf, neuvector-sigstore-interface, argo-workflows, cloud-provider-aws, op-geth, k8ssandra-client, nginx-prometheus-exporter, trust-manager, oras, loki, go-licenses, terraform-",RabbitMQ,CWE-937,Improper Handling of Exceptional Conditions,"The provided description only lists vulnerable packages without specifying the nature of the vulnerabilities.  Therefore, a precise cause cannot be determined without further details.  The vulnerabilities likely stem from improper error handling or exception management within the listed software packages.","The impact is also unclear without specific vulnerability details.  Potential impacts range from denial of service to remote code execution, data breaches, and system compromise, depending on the specific vulnerabilities present in each package.",2025-02-26T08:14:24,7.5,HIGH,vulners,vulnerabilities for packages ipfs kubevip kserve pulumi kubemetricsadapter dynamiclocalpvprovisioner rook bom wgcf neuvectorsigstoreinterface argoworkflows cloudprovideraws opgeth k8ssandraclient nginxprometheusexporter trustmanager oras loki golicenses terraform,"Vulnerabilities for packages: ipfs, kube-vip, kserve, pulumi, kube-metrics-adapter, dynamic-localpv-provisioner, rook, bom, wgcf, neuvector-sigstore-interface, argo-workflows, cloud-provider-aws, op-geth, k8ssandra-client, nginx-prometheus-exporter, trust-manager, oras, loki, go-licenses, terraform-",Improper Handling of Exceptional Conditions
CHAINGUARD:CVE-2025-22869,"Vulnerabilities for packages: mkcert, cluster-autoscaler, vault-benchmark, gitlab-cng-fips, syft, spire-controller-manager-fips, kube-rbac-proxy, karpenter, step-kms-plugin-fips, undock, skopeo, prometheus-fips, kubernetes-event-exporter-fips, helm-docs, opencost, traefik-fips, trufflehog, azuredisk",RabbitMQ,CWE-399,Resource Management Errors,"The provided text lists multiple packages with vulnerabilities,  but doesn't describe the specific cause for each.  The vulnerabilities are likely due to various coding errors or design flaws in each individual package.","The impact depends on the specific vulnerabilities in each package. Potential impacts include remote code execution, data breaches, denial of service, and privilege escalation.",2025-02-26T08:14:24,7.5,HIGH,vulners,vulnerabilities for packages mkcert clusterautoscaler vaultbenchmark gitlabcngfips syft spirecontrollermanagerfips kuberbacproxy karpenter stepkmspluginfips undock skopeo prometheusfips kuberneteseventexporterfips helmdocs opencost traefikfips trufflehog azuredisk,"Vulnerabilities for packages: mkcert, cluster-autoscaler, vault-benchmark, gitlab-cng-fips, syft, spire-controller-manager-fips, kube-rbac-proxy, karpenter, step-kms-plugin-fips, undock, skopeo, prometheus-fips, kubernetes-event-exporter-fips, helm-docs, opencost, traefik-fips, trufflehog, azuredisk",Resource Management Errors
WOLFI:CVE-2025-22868,"Vulnerabilities for packages: ipfs, redis-operator, kube-vip, kserve, wgcf, argocd-image-updater, rook, cortex, neuvector-sigstore-interface, cloud-provider-aws, rabbitmq-cluster-operator, mountpoint-s3-csi-driver, k8ssandra-client, zarf, cluster-proportional-autoscaler, kubernetes-dashboard-metrics",RabbitMQ,CWE-937,Improper Resource Control,"The provided description lists multiple packages with vulnerabilities, but doesn't specify the nature of the vulnerabilities.  The vulnerabilities are likely due to improper resource control in various packages leading to resource exhaustion or other issues.","The impact varies depending on the specific vulnerability in each package, but could range from denial of service to arbitrary code execution or data breaches.",2025-02-26T08:14:24,7.5,HIGH,vulners,vulnerabilities for packages ipfs redisoperator kubevip kserve wgcf argocdimageupdater rook cortex neuvectorsigstoreinterface cloudprovideraws rabbitmqclusteroperator mountpoints3csidriver k8ssandraclient zarf clusterproportionalautoscaler kubernetesdashboardmetrics,"Vulnerabilities for packages: ipfs, redis-operator, kube-vip, kserve, wgcf, argocd-image-updater, rook, cortex, neuvector-sigstore-interface, cloud-provider-aws, rabbitmq-cluster-operator, mountpoint-s3-csi-driver, k8ssandra-client, zarf, cluster-proportional-autoscaler, kubernetes-dashboard-metrics",Improper Resource Control
CHAINGUARD:CVE-2025-22868,"Vulnerabilities for packages: cluster-autoscaler, vault-benchmark, gitlab-cng-fips, spire-controller-manager-fips, kube-rbac-proxy, karpenter, step-kms-plugin-fips, kube-logging-logging-operator, addon-resizer-fips, skopeo, prometheus-fips, kubernetes-event-exporter-fips, opencost, traefik-fips, zar",RabbitMQ,CWE-399,Improper Resource Management,Unspecified vulnerabilities in multiple packages,"Unspecified impact, varying across packages",2025-02-26T08:14:24,7.5,HIGH,vulners,vulnerabilities for packages clusterautoscaler vaultbenchmark gitlabcngfips spirecontrollermanagerfips kuberbacproxy karpenter stepkmspluginfips kubeloggingloggingoperator addonresizerfips skopeo prometheusfips kuberneteseventexporterfips opencost traefikfips zar,"Vulnerabilities for packages: cluster-autoscaler, vault-benchmark, gitlab-cng-fips, spire-controller-manager-fips, kube-rbac-proxy, karpenter, step-kms-plugin-fips, kube-logging-logging-operator, addon-resizer-fips, skopeo, prometheus-fips, kubernetes-event-exporter-fips, opencost, traefik-fips, zar",Improper Resource Management
WOLFI:GHSA-RR6R-CFGF-GC6H,"Vulnerabilities for packages: pulumi, ip-masq-agent, dynamic-localpv-provisioner, s5cmd, bom, cortex, rabbitmq-cluster-operator, vt-cli, oras, cluster-proportional-autoscaler, kubernetes-dashboard-metrics-scraper, go-licenses, loki, http-echo, nri-memcached, terraform-docs, kyverno-policy-reporter, ",RabbitMQ,CWE-937,Improper Handling of Exceptional Conditions,"The provided text only lists vulnerable packages, without specifying the nature of the vulnerabilities.  Therefore, a precise cause cannot be determined. The vulnerabilities likely stem from various coding flaws or design issues within these packages.",The impact is also indeterminate without further information. Potential impacts could range from denial-of-service to arbitrary code execution depending on the nature of the underlying vulnerabilities in each listed package.,2025-02-25T15:16:36,0.0,NONE,vulners,vulnerabilities for packages pulumi ipmasqagent dynamiclocalpvprovisioner s5cmd bom cortex rabbitmqclusteroperator vtcli oras clusterproportionalautoscaler kubernetesdashboardmetricsscraper golicenses loki httpecho nrimemcached terraformdocs kyvernopolicyreporter ,"Vulnerabilities for packages: pulumi, ip-masq-agent, dynamic-localpv-provisioner, s5cmd, bom, cortex, rabbitmq-cluster-operator, vt-cli, oras, cluster-proportional-autoscaler, kubernetes-dashboard-metrics-scraper, go-licenses, loki, http-echo, nri-memcached, terraform-docs, kyverno-policy-reporter, ",Improper Handling of Exceptional Conditions
WOLFI:GHSA-5FQ7-4MXC-535H,"Vulnerabilities for packages: ipfs, newrelic-nri-statsd, wgcf, ip-masq-agent, dynamic-localpv-provisioner, s5cmd, bom, cortex, trust-manager, vt-cli, oras, loki, kubernetes-dashboard-metrics-scraper, go-licenses, rootlesskit, http-echo, terraform-docs, newrelic-infra-operator, secrets-store-csi-driv",RabbitMQ,CWE-399,Information Exposure,Unspecified vulnerabilities in multiple packages.,Potential data breaches or unauthorized access.,2025-02-25T15:16:36,0.0,NONE,vulners,vulnerabilities for packages ipfs newrelicnristatsd wgcf ipmasqagent dynamiclocalpvprovisioner s5cmd bom cortex trustmanager vtcli oras loki kubernetesdashboardmetricsscraper golicenses rootlesskit httpecho terraformdocs newrelicinfraoperator secretsstorecsidriv,"Vulnerabilities for packages: ipfs, newrelic-nri-statsd, wgcf, ip-masq-agent, dynamic-localpv-provisioner, s5cmd, bom, cortex, trust-manager, vt-cli, oras, loki, kubernetes-dashboard-metrics-scraper, go-licenses, rootlesskit, http-echo, terraform-docs, newrelic-infra-operator, secrets-store-csi-driv",Information Exposure
WOLFI:GHSA-7WRW-R4P8-38RX,"Vulnerabilities for packages: falco-exporter, wgcf, s5cmd, k8ssandra-client, trust-manager, ytt, kaf, gcp-compute-persistent-disk-csi-driver, flux-source-controller, docker-credential-gcr, prometheus-postgres-exporter, prometheus-statsd-exporter, redka, xcaddy, nri-couchbase, fscrypt, glow, azuredis",RabbitMQ,CWE-937,Improper handling of authorization,Unspecified vulnerabilities in multiple open-source packages,"Potential for unauthorized access, data breaches, or system compromise.",2025-02-25T15:16:36,0.0,NONE,vulners,vulnerabilities for packages falcoexporter wgcf s5cmd k8ssandraclient trustmanager ytt kaf gcpcomputepersistentdiskcsidriver fluxsourcecontroller dockercredentialgcr prometheuspostgresexporter prometheusstatsdexporter redka xcaddy nricouchbase fscrypt glow azuredis,"Vulnerabilities for packages: falco-exporter, wgcf, s5cmd, k8ssandra-client, trust-manager, ytt, kaf, gcp-compute-persistent-disk-csi-driver, flux-source-controller, docker-credential-gcr, prometheus-postgres-exporter, prometheus-statsd-exporter, redka, xcaddy, nri-couchbase, fscrypt, glow, azuredis",Improper handling of authorization
WOLFI:GHSA-CRQM-PWHX-J97F,"Vulnerabilities for packages: ipfs, wgcf, s5cmd, teleport, rabbitmq-cluster-operator, k8ssandra-client, trust-manager, zarf, ytt, jitsucom-bulker, kaf, syft, flux-source-controller, libnvidia-container, docker-credential-gcr, prometheus-postgres-exporter, nri-haproxy, prometheus-statsd-exporter, red",RabbitMQ,Unknown,"The provided text lists multiple packages without specifying a vulnerability for each.  Therefore, a CWE category cannot be determined without specific vulnerability details for each package.",Unknown - Requires vulnerability details for each package.,Unknown - Requires vulnerability details for each package.,2025-02-25T15:16:36,0.0,NONE,vulners,vulnerabilities for packages ipfs wgcf s5cmd teleport rabbitmqclusteroperator k8ssandraclient trustmanager zarf ytt jitsucombulker kaf syft fluxsourcecontroller libnvidiacontainer dockercredentialgcr prometheuspostgresexporter nrihaproxy prometheusstatsdexporter red,"Vulnerabilities for packages: ipfs, wgcf, s5cmd, teleport, rabbitmq-cluster-operator, k8ssandra-client, trust-manager, zarf, ytt, jitsucom-bulker, kaf, syft, flux-source-controller, libnvidia-container, docker-credential-gcr, prometheus-postgres-exporter, nri-haproxy, prometheus-statsd-exporter, red","The provided text lists multiple packages without specifying a vulnerability for each.  Therefore, a CWE category cannot be determined without specific vulnerability details for each package."
WOLFI:GHSA-2JWV-JMQ4-4J3R,"Vulnerabilities for packages: ipfs, newrelic-nri-statsd, wgcf, ip-masq-agent, dynamic-localpv-provisioner, s5cmd, bom, cortex, trust-manager, vt-cli, oras, loki, kubernetes-dashboard-metrics-scraper, go-licenses, rootlesskit, http-echo, terraform-docs, newrelic-infra-operator, secrets-store-csi-driv",RabbitMQ,CWE-937,Improper Handling of Exceptional Conditions,"The provided description only lists vulnerable packages without specifying the nature of the vulnerabilities.  Therefore, the exact cause cannot be determined.  It is likely that multiple CWE categories could apply depending on the specific vulnerabilities within each package.","The impact also cannot be determined without more information about the specific vulnerabilities.  Potential impacts could range from denial of service to remote code execution, data breaches, or privilege escalation, depending on the nature of the flaws in the individual packages.",2025-02-25T15:16:36,0.0,NONE,vulners,vulnerabilities for packages ipfs newrelicnristatsd wgcf ipmasqagent dynamiclocalpvprovisioner s5cmd bom cortex trustmanager vtcli oras loki kubernetesdashboardmetricsscraper golicenses rootlesskit httpecho terraformdocs newrelicinfraoperator secretsstorecsidriv,"Vulnerabilities for packages: ipfs, newrelic-nri-statsd, wgcf, ip-masq-agent, dynamic-localpv-provisioner, s5cmd, bom, cortex, trust-manager, vt-cli, oras, loki, kubernetes-dashboard-metrics-scraper, go-licenses, rootlesskit, http-echo, terraform-docs, newrelic-infra-operator, secrets-store-csi-driv",Improper Handling of Exceptional Conditions
WOLFI:GHSA-3Q2C-PVP5-3CQP,"Vulnerabilities for packages: pulumi, ip-masq-agent, dynamic-localpv-provisioner, s5cmd, bom, cortex, rabbitmq-cluster-operator, vt-cli, oras, cluster-proportional-autoscaler, kubernetes-dashboard-metrics-scraper, go-licenses, loki, http-echo, nri-memcached, terraform-docs, kyverno-policy-reporter, ",RabbitMQ,CWE-937,Improper Handling of Exceptional Conditions,Unspecified vulnerabilities in multiple packages.  The provided list does not detail the nature of the vulnerabilities in each package.,Unspecified impact.  The potential impact depends on the specific vulnerabilities present in each package.,2025-02-25T15:16:36,0.0,NONE,vulners,vulnerabilities for packages pulumi ipmasqagent dynamiclocalpvprovisioner s5cmd bom cortex rabbitmqclusteroperator vtcli oras clusterproportionalautoscaler kubernetesdashboardmetricsscraper golicenses loki httpecho nrimemcached terraformdocs kyvernopolicyreporter ,"Vulnerabilities for packages: pulumi, ip-masq-agent, dynamic-localpv-provisioner, s5cmd, bom, cortex, rabbitmq-cluster-operator, vt-cli, oras, cluster-proportional-autoscaler, kubernetes-dashboard-metrics-scraper, go-licenses, loki, http-echo, nri-memcached, terraform-docs, kyverno-policy-reporter, ",Improper Handling of Exceptional Conditions
WOLFI:GHSA-FGQ5-Q76C-GX78,"Vulnerabilities for packages: pulumi, ip-masq-agent, dynamic-localpv-provisioner, s5cmd, bom, cortex, rabbitmq-cluster-operator, vt-cli, oras, cluster-proportional-autoscaler, kubernetes-dashboard-metrics-scraper, go-licenses, loki, http-echo, nri-memcached, terraform-docs, kyverno-policy-reporter, ",RabbitMQ,CWE-937,Improper Input Validation,"The provided text only lists vulnerable packages without details on specific vulnerabilities.  Therefore, the cause cannot be determined without further information.  It is likely due to improper input validation in one or more of the listed packages.","The impact cannot be determined without further information. Potential impacts include remote code execution, denial of service, information disclosure, or other security breaches depending on the specific vulnerability in each package.",2025-02-25T15:16:36,0.0,NONE,vulners,vulnerabilities for packages pulumi ipmasqagent dynamiclocalpvprovisioner s5cmd bom cortex rabbitmqclusteroperator vtcli oras clusterproportionalautoscaler kubernetesdashboardmetricsscraper golicenses loki httpecho nrimemcached terraformdocs kyvernopolicyreporter ,"Vulnerabilities for packages: pulumi, ip-masq-agent, dynamic-localpv-provisioner, s5cmd, bom, cortex, rabbitmq-cluster-operator, vt-cli, oras, cluster-proportional-autoscaler, kubernetes-dashboard-metrics-scraper, go-licenses, loki, http-echo, nri-memcached, terraform-docs, kyverno-policy-reporter, ",Improper Input Validation
WOLFI:GHSA-J6M3-GC37-6R6Q,"Vulnerabilities for packages: pulumi, ip-masq-agent, dynamic-localpv-provisioner, s5cmd, bom, cortex, rabbitmq-cluster-operator, vt-cli, oras, cluster-proportional-autoscaler, kubernetes-dashboard-metrics-scraper, go-licenses, loki, http-echo, nri-memcached, terraform-docs, kyverno-policy-reporter, ",RabbitMQ,CWE-937,Improper Authorization,The provided description only lists vulnerable packages without specifying the nature of the vulnerabilities.  It's impossible to determine the exact cause without more information on the specific vulnerabilities within each package.,"The impact is also unknown without details on each specific vulnerability. Potential impacts could range from unauthorized access to data or system resources, to denial-of-service, and remote code execution.",2025-02-25T15:16:36,0.0,NONE,vulners,vulnerabilities for packages pulumi ipmasqagent dynamiclocalpvprovisioner s5cmd bom cortex rabbitmqclusteroperator vtcli oras clusterproportionalautoscaler kubernetesdashboardmetricsscraper golicenses loki httpecho nrimemcached terraformdocs kyvernopolicyreporter ,"Vulnerabilities for packages: pulumi, ip-masq-agent, dynamic-localpv-provisioner, s5cmd, bom, cortex, rabbitmq-cluster-operator, vt-cli, oras, cluster-proportional-autoscaler, kubernetes-dashboard-metrics-scraper, go-licenses, loki, http-echo, nri-memcached, terraform-docs, kyverno-policy-reporter, ",Improper Authorization
NVD:CVE-2020-13821,"An issue was discovered in HiveMQ Broker Control Center 4.3.2. A crafted clientid parameter in an MQTT packet (sent to the Broker) is reflected in the client section of the management console. The attacker's JavaScript is loaded in a browser, which can lead to theft of the session and cookie of the ",HiveMQ,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),A crafted clientid parameter in an MQTT packet is reflected in the client section of the management console without proper sanitization.,"An attacker's JavaScript can be executed in the browser of a user accessing the management console, leading to session and cookie theft.",2020-08-26T16:15:12,5.4,MEDIUM,vulners,an issue was discovered in hivemq broker control center 432 a crafted clientid parameter in an mqtt packet sent to the broker is reflected in the client section of the management console the attackers javascript is loaded in a browser which can lead to theft of the session and cookie of the ,"An issue was discovered in HiveMQ Broker Control Center 4.3.2. A crafted clientid parameter in an MQTT packet (sent to the Broker) is reflected in the client section of the management console. The attacker's JavaScript is loaded in a browser, which can lead to theft of the session and cookie of the ",Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2020-13821,"An issue was discovered in HiveMQ Broker Control Center 4.3.2. A crafted clientid parameter in an MQTT packet (sent to the Broker) is reflected in the client section of the management console. The attacker's JavaScript is loaded in a browser, which can lead to theft of the session and cookie of the ",HiveMQ,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),A crafted clientid parameter in an MQTT packet is reflected in the client section of the management console without proper sanitization.,"Attacker's JavaScript is loaded in a browser, leading to session and cookie theft.",2020-08-26T16:15:12,5.4,MEDIUM,vulners,an issue was discovered in hivemq broker control center 432 a crafted clientid parameter in an mqtt packet sent to the broker is reflected in the client section of the management console the attackers javascript is loaded in a browser which can lead to theft of the session and cookie of the ,"An issue was discovered in HiveMQ Broker Control Center 4.3.2. A crafted clientid parameter in an MQTT packet (sent to the Broker) is reflected in the client section of the management console. The attacker's JavaScript is loaded in a browser, which can lead to theft of the session and cookie of the ",Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
PRION:CVE-2020-13821,"An issue was discovered in HiveMQ Broker Control Center 4.3.2. A crafted clientid parameter in an MQTT packet (sent to the Broker) is reflected in the client section of the management console. The attacker's JavaScript is loaded in a browser, which can lead to theft of the session and cookie of the ",HiveMQ,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),A crafted clientid parameter in an MQTT packet is reflected in the client section of the management console without proper sanitization.,"An attacker can inject JavaScript code into the management console, leading to session hijacking and cookie theft.",2020-08-26T16:15:00,3.5,,vulners,an issue was discovered in hivemq broker control center 432 a crafted clientid parameter in an mqtt packet sent to the broker is reflected in the client section of the management console the attackers javascript is loaded in a browser which can lead to theft of the session and cookie of the ,"An issue was discovered in HiveMQ Broker Control Center 4.3.2. A crafted clientid parameter in an MQTT packet (sent to the Broker) is reflected in the client section of the management console. The attacker's JavaScript is loaded in a browser, which can lead to theft of the session and cookie of the ",Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVELIST:CVE-2020-13821,"An issue was discovered in HiveMQ Broker Control Center 4.3.2. A crafted clientid parameter in an MQTT packet (sent to the Broker) is reflected in the client section of the management console. The attacker's JavaScript is loaded in a browser, which can lead to theft of the session and cookie of the ",HiveMQ,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),A crafted clientid parameter in an MQTT packet is reflected in the client section of the management console without proper sanitization.,"Attacker's JavaScript is loaded in a browser, leading to session and cookie theft.",2020-08-26T15:23:46,0.0,NONE,vulners,an issue was discovered in hivemq broker control center 432 a crafted clientid parameter in an mqtt packet sent to the broker is reflected in the client section of the management console the attackers javascript is loaded in a browser which can lead to theft of the session and cookie of the ,"An issue was discovered in HiveMQ Broker Control Center 4.3.2. A crafted clientid parameter in an MQTT packet (sent to the Broker) is reflected in the client section of the management console. The attacker's JavaScript is loaded in a browser, which can lead to theft of the session and cookie of the ",Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
