id,description,vendor,cwe_category,cwe_explanation,cause,impact,published,cvss_score,severity,source,description_without_punct,description_normalized,explanation
CVE-2018-17453,"An issue was discovered in GitLab Community and Enterprise Edition before 11.1.7, 11.2.x before 11.2.4, and 11.3.x before 11.3.1. Attackers may have been able to obtain sensitive access-token data from Sentry logs via the GRPC::Unknown exception.",GRP,CWE-200,Information Exposure,Improper handling of exceptions in Sentry logs allowed attackers to obtain sensitive access-token data via GRPC::Unknown exception.,"Attackers could obtain sensitive access tokens, potentially leading to unauthorized access and compromise of the GitLab instance.",2023-04-15T23:15:13.557,5.3,MEDIUM,nvd,an issue was discovered in gitlab community and enterprise edition before 1117 112x before 1124 and 113x before 1131 attackers may have been able to obtain sensitive accesstoken data from sentry logs via the grpcunknown exception,"An issue was discovered in GitLab Community and Enterprise Edition before 11.1.7, 11.2.x before 11.2.4, and 11.3.x before 11.3.1. Attackers may have been able to obtain sensitive access-token data from Sentry logs via the GRPC::Unknown exception.",Information Exposure
CVE-2023-28983,"An OS Command Injection vulnerability in gRPC Network Operations Interface (gNOI) server module of Juniper Networks Junos OS Evolved allows an authenticated, low privileged, network based attacker to inject shell commands and execute code. This issue affects Juniper Networks Junos OS Evolved 21.4 ve",GRP,CWE-78,Improper Neutralization of Special Characters in Command Line,"The gRPC Network Operations Interface (gNOI) server module in Juniper Networks Junos OS Evolved allows an authenticated, low-privileged, network-based attacker to inject shell commands.",Allows an authenticated attacker to inject and execute arbitrary code on the system.,2023-04-17T22:15:09.810,8.8,HIGH,nvd,an os command injection vulnerability in grpc network operations interface gnoi server module of juniper networks junos os evolved allows an authenticated low privileged network based attacker to inject shell commands and execute code this issue affects juniper networks junos os evolved 214 ve,"An OS Command Injection vulnerability in gRPC Network Operations Interface (gNOI) server module of Juniper Networks Junos OS Evolved allows an authenticated, low privileged, network based attacker to inject shell commands and execute code. This issue affects Juniper Networks Junos OS Evolved 21.4 ve",Improper Neutralization of Special Characters in Command Line
CVE-2023-30845,ESPv2 is a service proxy that provides API management capabilities using Google Service Infrastructure. ESPv2 2.20.0 through 2.42.0 contains an authentication bypass vulnerability. API clients can craft a malicious `X-HTTP-Method-Override` header value to bypass JWT authentication in specific cases.,GRP,CWE-862,Missing Authentication for Critical Function,Improper handling of the `X-HTTP-Method-Override` header allows bypassing JWT authentication.,Unauthorized access to APIs protected by JWT authentication.,2023-04-26T21:15:09.277,8.2,HIGH,nvd,espv2 is a service proxy that provides api management capabilities using google service infrastructure espv2 2200 through 2420 contains an authentication bypass vulnerability api clients can craft a malicious xhttpmethodoverride header value to bypass jwt authentication in specific cases,ESPv2 is a service proxy that provides API management capabilities using Google Service Infrastructure. ESPv2 2.20.0 through 2.42.0 contains an authentication bypass vulnerability. API clients can craft a malicious `X-HTTP-Method-Override` header value to bypass JWT authentication in specific cases.,Missing Authentication for Critical Function
CVE-2023-1428,"There exists an vulnerability causing an abort() to be called in gRPC. 
The following headers cause gRPC's C++ implementation to abort() when called via http2:

te: x (x != trailers)

:scheme: x (x != http, https)

grpclb_client_stats: x (x == anything)

On top of sending one of those headers, a lat",GRP,CWE-690,"Invalid or improper use of system resources (such as memory, file handles, network ports, or other resources) which can lead to denial of service (DoS) conditions.","The gRPC C++ implementation calls abort() when specific HTTP/2 headers (te, :scheme, grpclb_client_stats) contain unexpected values.",Denial of service.  The gRPC server crashes when receiving requests containing the problematic headers.,2023-06-09T11:15:09.200,7.5,HIGH,nvd,"there exists an vulnerability causing an abort to be called in grpc 
the following headers cause grpcs c implementation to abort when called via http2

te x x  trailers

scheme x x  http https

grpclb_client_stats x x  anything

on top of sending one of those headers a lat","There exists an vulnerability causing an abort() to be called in gRPC. 
The following headers cause gRPC's C++ implementation to abort() when called via http2:

te: x (x != trailers)

:scheme: x (x != http, https)

grpclb_client_stats: x (x == anything)

On top of sending one of those headers, a lat","Invalid or improper use of system resources (such as memory, file handles, network ports, or other resources) which can lead to denial of service (DoS) conditions."
CVE-2023-32731,"When gRPC HTTP2 stack raised a header size exceeded error, it skipped parsing the rest of the HPACK frame. This caused any HPACK table mutations to also be skipped, resulting in a desynchronization of HPACK tables between sender and receiver. If leveraged, say, between a proxy and a backend, this co",GRP,CWE-200,Information Exposure through improper handling of HTTP headers and HPACK frames.,"The gRPC HTTP2 stack skips parsing the rest of the HPACK frame when a header size exceeded error is raised, leading to desynchronization of HPACK tables between sender and receiver.","Desynchronization of HPACK tables can be leveraged, for example, between a proxy and a backend, potentially leading to various attacks such as denial-of-service or information leakage.",2023-06-09T11:15:09.303,7.4,HIGH,nvd,when grpc http2 stack raised a header size exceeded error it skipped parsing the rest of the hpack frame this caused any hpack table mutations to also be skipped resulting in a desynchronization of hpack tables between sender and receiver if leveraged say between a proxy and a backend this co,"When gRPC HTTP2 stack raised a header size exceeded error, it skipped parsing the rest of the HPACK frame. This caused any HPACK table mutations to also be skipped, resulting in a desynchronization of HPACK tables between sender and receiver. If leveraged, say, between a proxy and a backend, this co",Information Exposure through improper handling of HTTP headers and HPACK frames.
CVE-2023-32732,"gRPC contains a vulnerability whereby a client can cause a termination of connection between a HTTP2 proxy and a gRPC server: a base64 encoding error for `-bin` suffixed headers will result in a disconnection by the gRPC server, but is typically allowed by HTTP2 proxies. We recommend upgrading beyon",GRP,CWE-20,Improper Input Validation,Base64 encoding error in `-bin` suffixed headers.,Termination of the connection between an HTTP2 proxy and a gRPC server.,2023-06-09T11:15:09.377,5.3,MEDIUM,nvd,grpc contains a vulnerability whereby a client can cause a termination of connection between a http2 proxy and a grpc server a base64 encoding error for bin suffixed headers will result in a disconnection by the grpc server but is typically allowed by http2 proxies we recommend upgrading beyon,"gRPC contains a vulnerability whereby a client can cause a termination of connection between a HTTP2 proxy and a gRPC server: a base64 encoding error for `-bin` suffixed headers will result in a disconnection by the gRPC server, but is typically allowed by HTTP2 proxies. We recommend upgrading beyon",Improper Input Validation
CVE-2023-34837,A Cross Site Scripting vulnerability in Microworld Technologies eScan Management console v.14.0.1400.2281 allows a remote attacker to execute arbitrary code via a vulnerable parameter GrpPath.,GRP,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),The vulnerable parameter 'GrpPath' in the eScan Management console allows injection of malicious JavaScript code.,"Remote attackers can execute arbitrary code, potentially leading to session hijacking, data theft, or complete compromise of the system.",2023-06-27T18:15:13.653,5.4,MEDIUM,nvd,a cross site scripting vulnerability in microworld technologies escan management console v14014002281 allows a remote attacker to execute arbitrary code via a vulnerable parameter grppath,A Cross Site Scripting vulnerability in Microworld Technologies eScan Management console v.14.0.1400.2281 allows a remote attacker to execute arbitrary code via a vulnerable parameter GrpPath.,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2023-33335,Cross Site Scripting (XSS) in Sophos Sophos iView (The EOL was December 31st 2020) in grpname parameter that allows arbitrary script to be executed.,GRP,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Lack of proper sanitization or escaping of the 'grpname' parameter in Sophos iView.,"Arbitrary script execution, allowing attackers to steal user sessions, redirect users to malicious websites, or deface the website.",2023-07-05T18:15:10.277,6.1,MEDIUM,nvd,cross site scripting xss in sophos sophos iview the eol was december 31st 2020 in grpname parameter that allows arbitrary script to be executed,Cross Site Scripting (XSS) in Sophos Sophos iView (The EOL was December 31st 2020) in grpname parameter that allows arbitrary script to be executed.,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2023-35942,"Envoy is an open source edge and service proxy designed for cloud-native applications. Prior to versions 1.27.0, 1.26.4, 1.25.9, 1.24.10, and 1.23.12, gRPC access loggers using listener's global scope can cause a `use-after-free` crash when the listener is drained. Versions 1.27.0, 1.26.4, 1.25.9, 1",GRP,CWE-416,Use After Free,gRPC access loggers using the listener's global scope can cause a use-after-free crash when the listener is drained.,A use-after-free crash in Envoy.,2023-07-25T19:15:11.050,6.5,MEDIUM,nvd,envoy is an open source edge and service proxy designed for cloudnative applications prior to versions 1270 1264 1259 12410 and 12312 grpc access loggers using listeners global scope can cause a useafterfree crash when the listener is drained versions 1270 1264 1259 1,"Envoy is an open source edge and service proxy designed for cloud-native applications. Prior to versions 1.27.0, 1.26.4, 1.25.9, 1.24.10, and 1.23.12, gRPC access loggers using listener's global scope can cause a `use-after-free` crash when the listener is drained. Versions 1.27.0, 1.26.4, 1.25.9, 1",Use After Free
CVE-2023-33953,"gRPC contains a vulnerability that allows hpack table accounting errors could lead to unwanted disconnects between clients and servers in exceptional cases/ Three vectors were found that allow the following DOS attacks:

- Unbounded memory buffering in the HPACK parser
- Unbounded CPU consumption in",GRP,CWE-770,Resource Exhaustion,Unbounded memory buffering and unbounded CPU consumption in the HPACK parser.,Denial of Service (DoS) attacks leading to unwanted disconnections between clients and servers.,2023-08-09T13:15:09.370,7.5,HIGH,nvd,"grpc contains a vulnerability that allows hpack table accounting errors could lead to unwanted disconnects between clients and servers in exceptional cases three vectors were found that allow the following dos attacks

 unbounded memory buffering in the hpack parser
 unbounded cpu consumption in","gRPC contains a vulnerability that allows hpack table accounting errors could lead to unwanted disconnects between clients and servers in exceptional cases/ Three vectors were found that allow the following DOS attacks:

- Unbounded memory buffering in the HPACK parser
- Unbounded CPU consumption in",Resource Exhaustion
CVE-2023-4785,"Lack of error handling in the TCP server in Google's gRPC starting version 1.23 on posix-compatible platforms (ex. Linux) allows an attacker to cause a denial of service by initiating a significant number of connections with the server. Note that gRPC C++ Python, and Ruby are affected, but gRPC Java",GRP,CWE-20,Improper Input Validation,"Lack of error handling in the TCP server of Google's gRPC allows attackers to initiate numerous connections, leading to resource exhaustion.",Denial of service (DoS) on the affected gRPC server.,2023-09-13T17:15:10.227,7.5,HIGH,nvd,lack of error handling in the tcp server in googles grpc starting version 123 on posixcompatible platforms ex linux allows an attacker to cause a denial of service by initiating a significant number of connections with the server note that grpc c python and ruby are affected but grpc java,"Lack of error handling in the TCP server in Google's gRPC starting version 1.23 on posix-compatible platforms (ex. Linux) allows an attacker to cause a denial of service by initiating a significant number of connections with the server. Note that gRPC C++ Python, and Ruby are affected, but gRPC Java",Improper Input Validation
CVE-2023-46058,Cross Site Scripting (XSS) vulnerability in Geeklog-Core geeklog v.2.2.2 allows a remote attacker to execute arbitrary code via a crafted payload to the grp_desc parameter of the admin/group.php component.,GRP,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Lack of proper sanitization or encoding of the `grp_desc` parameter in the `admin/group.php` component.,"Remote attackers can execute arbitrary code via a crafted payload, potentially leading to session hijacking, data theft, or website defacement.",2023-10-24T00:15:08.773,4.8,MEDIUM,nvd,cross site scripting xss vulnerability in geeklogcore geeklog v222 allows a remote attacker to execute arbitrary code via a crafted payload to the grp_desc parameter of the admingroupphp component,Cross Site Scripting (XSS) vulnerability in Geeklog-Core geeklog v.2.2.2 allows a remote attacker to execute arbitrary code via a crafted payload to the grp_desc parameter of the admin/group.php component.,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2023-47108,"OpenTelemetry-Go Contrib is a collection of third-party packages for OpenTelemetry-Go. Prior to version 0.46.0, the grpc Unary Server Interceptor out of the box adds labels `net.peer.sock.addr` and `net.peer.sock.port` that have unbound cardinality. It leads to the server's potential memory exhausti",GRP,CWE-770,Resource Exhaustion,Unbound cardinality of labels `net.peer.sock.addr` and `net.peer.sock.port` in the grpc Unary Server Interceptor.,Potential memory exhaustion on the server.,2023-11-10T19:15:16.410,7.5,HIGH,nvd,opentelemetrygo contrib is a collection of thirdparty packages for opentelemetrygo prior to version 0460 the grpc unary server interceptor out of the box adds labels netpeersockaddr and netpeersockport that have unbound cardinality it leads to the servers potential memory exhausti,"OpenTelemetry-Go Contrib is a collection of third-party packages for OpenTelemetry-Go. Prior to version 0.46.0, the grpc Unary Server Interceptor out of the box adds labels `net.peer.sock.addr` and `net.peer.sock.port` that have unbound cardinality. It leads to the server's potential memory exhausti",Resource Exhaustion
CVE-2024-21614,"
An Improper Check for Unusual or Exceptional Conditions vulnerability in Routing Protocol Daemon (RPD) of Juniper Networks Junos OS and Junos OS Evolved allows a network-based, unauthenticated attacker to cause rpd to crash, leading to Denial of Service (DoS).

On all Junos OS and Junos OS Evolved ",GRP,CWE-20,Improper Input Validation,Lack of proper checks for unusual or exceptional conditions in the Routing Protocol Daemon (RPD),"Denial of Service (DoS) - a network-based, unauthenticated attacker can cause the rpd to crash.",2024-01-12T01:15:49.837,7.5,HIGH,nvd,"
an improper check for unusual or exceptional conditions vulnerability in routing protocol daemon rpd of juniper networks junos os and junos os evolved allows a networkbased unauthenticated attacker to cause rpd to crash leading to denial of service dos

on all junos os and junos os evolved ","
An Improper Check for Unusual or Exceptional Conditions vulnerability in Routing Protocol Daemon (RPD) of Juniper Networks Junos OS and Junos OS Evolved allows a network-based, unauthenticated attacker to cause rpd to crash, leading to Denial of Service (DoS).

On all Junos OS and Junos OS Evolved ",Improper Input Validation
CVE-2024-25089,Malwarebytes Binisoft Windows Firewall Control before 6.9.9.2 allows remote attackers to execute arbitrary code via gRPC named pipes.,GRP,CWE-77,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),Improper handling of gRPC named pipes allows remote attackers to inject malicious commands.,Remote code execution,2024-02-04T22:15:23.117,9.8,CRITICAL,nvd,malwarebytes binisoft windows firewall control before 6992 allows remote attackers to execute arbitrary code via grpc named pipes,Malwarebytes Binisoft Windows Firewall Control before 6.9.9.2 allows remote attackers to execute arbitrary code via gRPC named pipes.,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2024-23324,"Envoy is a high-performance edge/middle/service proxy. External authentication can be bypassed by downstream connections. Downstream clients can force invalid gRPC requests to be sent to ext_authz, circumventing ext_authz checks when failure_mode_allow is set to true. This issue has been addressed i",GRP,CWE-287,Improper Authentication,"Downstream clients can force invalid gRPC requests to ext_authz, bypassing authentication checks when failure_mode_allow is set to true.","External authentication can be bypassed, allowing unauthorized access to downstream services.",2024-02-09T23:15:09.223,8.6,HIGH,nvd,envoy is a highperformance edgemiddleservice proxy external authentication can be bypassed by downstream connections downstream clients can force invalid grpc requests to be sent to ext_authz circumventing ext_authz checks when failure_mode_allow is set to true this issue has been addressed i,"Envoy is a high-performance edge/middle/service proxy. External authentication can be bypassed by downstream connections. Downstream clients can force invalid gRPC requests to be sent to ext_authz, circumventing ext_authz checks when failure_mode_allow is set to true. This issue has been addressed i",Improper Authentication
CVE-2024-35223,"Dapr is a portable, event-driven, runtime for building distributed applications across cloud and edge. Dapr sends the app token of the invoker app instead of the app token of the invoked app. This causes of a leak of the application token of the invoker app to the invoked app when using Dapr as a gR",GRP,CWE-200,Information Exposure,Dapr sends the invoker application's token instead of the invoked application's token.,Leakage of the invoker application's token to the invoked application.,2024-05-23T09:15:09.890,5.3,MEDIUM,nvd,dapr is a portable eventdriven runtime for building distributed applications across cloud and edge dapr sends the app token of the invoker app instead of the app token of the invoked app this causes of a leak of the application token of the invoker app to the invoked app when using dapr as a gr,"Dapr is a portable, event-driven, runtime for building distributed applications across cloud and edge. Dapr sends the app token of the invoker app instead of the app token of the invoked app. This causes of a leak of the application token of the invoker app to the invoked app when using Dapr as a gR",Information Exposure
CVE-2024-37168,"@grpc/grps-js implements the core functionality of gRPC purely in JavaScript, without a C++ addon. Prior to versions 1.10.9, 1.9.15, and 1.8.22, there are two separate code paths in which memory can be allocated per message in excess of the `grpc.max_receive_message_length` channel option: If an inc",GRP,CWE-787,Out-of-bounds Write,"Two separate code paths in @grpc/grpc-js (prior to versions 1.10.9, 1.9.15, and 1.8.22) allocate memory exceeding the `grpc.max_receive_message_length` channel option per message.","Memory corruption, potentially leading to crashes, denial of service, or arbitrary code execution.",2024-06-10T22:15:12.433,5.3,MEDIUM,nvd,grpcgrpsjs implements the core functionality of grpc purely in javascript without a c addon prior to versions 1109 1915 and 1822 there are two separate code paths in which memory can be allocated per message in excess of the grpcmax_receive_message_length channel option if an inc,"@grpc/grps-js implements the core functionality of gRPC purely in JavaScript, without a C++ addon. Prior to versions 1.10.9, 1.9.15, and 1.8.22, there are two separate code paths in which memory can be allocated per message in excess of the `grpc.max_receive_message_length` channel option: If an inc",Out-of-bounds Write
CVE-2024-5469,DoS in KAS in GitLab CE/EE affecting all versions from 16.10.0 prior to 16.10.6 and 16.11.0 prior to 16.11.3 allows an attacker to crash KAS via crafted gRPC requests.,GRP,CWE-787,Out-of-bounds Write,"Crafted gRPC requests can cause an out-of-bounds write in the KAS (Kubernetes Application Service) component, leading to a denial of service.",Denial of service (DoS) resulting in the crash of the KAS component.,2024-06-14T04:15:43.120,3.1,LOW,nvd,dos in kas in gitlab ceee affecting all versions from 16100 prior to 16106 and 16110 prior to 16113 allows an attacker to crash kas via crafted grpc requests,DoS in KAS in GitLab CE/EE affecting all versions from 16.10.0 prior to 16.10.6 and 16.11.0 prior to 16.11.3 allows an attacker to crash KAS via crafted gRPC requests.,Out-of-bounds Write
CVE-2024-39530,"An Improper Check for Unusual or Exceptional Conditions vulnerability in the chassis management daemon (chassisd) of Juniper Networks Junos OS allows an unauthenticated, network-based attacker to cause a 

Denial-of-Service (DoS).

If an attempt is made to access specific sensors on platforms not su",GRP,CWE-20,Improper Input Validation,Improper check for unusual or exceptional conditions in the chassis management daemon (chassisd) of Juniper Networks Junos OS.,"Denial-of-Service (DoS) allowing an unauthenticated, network-based attacker to cause a system outage.",2024-07-11T16:15:04.613,7.5,HIGH,nvd,"an improper check for unusual or exceptional conditions vulnerability in the chassis management daemon chassisd of juniper networks junos os allows an unauthenticated networkbased attacker to cause a 

denialofservice dos

if an attempt is made to access specific sensors on platforms not su","An Improper Check for Unusual or Exceptional Conditions vulnerability in the chassis management daemon (chassisd) of Juniper Networks Junos OS allows an unauthenticated, network-based attacker to cause a 

Denial-of-Service (DoS).

If an attempt is made to access specific sensors on platforms not su",Improper Input Validation
CVE-2024-35199,"TorchServe is a flexible and easy-to-use tool for serving and scaling PyTorch models in production. In affected versions the two gRPC ports 7070 and 7071, are not bound to [localhost](http://localhost/) by default, so when TorchServe is launched, these two interfaces are bound to all interfaces. Cus",GRP,CWE-732,Incorrect Default Value,"The gRPC ports 7070 and 7071 in TorchServe are not bound to localhost by default, allowing them to be bound to all interfaces.","Remote attackers could potentially access and interact with the TorchServe instance, potentially leading to unauthorized model access, modification, or denial-of-service attacks.",2024-07-19T02:15:14.777,8.2,HIGH,nvd,torchserve is a flexible and easytouse tool for serving and scaling pytorch models in production in affected versions the two grpc ports 7070 and 7071 are not bound to localhosthttplocalhost by default so when torchserve is launched these two interfaces are bound to all interfaces cus,"TorchServe is a flexible and easy-to-use tool for serving and scaling PyTorch models in production. In affected versions the two gRPC ports 7070 and 7071, are not bound to [localhost](http://localhost/) by default, so when TorchServe is launched, these two interfaces are bound to all interfaces. Cus",Incorrect Default Value
CVE-2024-7246,"It's possible for a gRPC client communicating with a HTTP/2 proxy to poison the HPACK table between the proxy and the backend such that other clients see failed requests. It's also possible to use this vulnerability to leak other clients HTTP header keys, but not values.

This occurs because the err",GRP,CWE-20,Improper Input Validation,"Improper handling of HPACK table entries allows a malicious gRPC client to poison the table, leading to request failures and header key leaks for other clients.",Denial of service (DoS) for other clients by causing request failures.  Partial exposure of HTTP header keys from other clients' requests.,2024-08-06T11:16:07.587,,,nvd,"its possible for a grpc client communicating with a http2 proxy to poison the hpack table between the proxy and the backend such that other clients see failed requests its also possible to use this vulnerability to leak other clients http header keys but not values

this occurs because the err","It's possible for a gRPC client communicating with a HTTP/2 proxy to poison the HPACK table between the proxy and the backend such that other clients see failed requests. It's also possible to use this vulnerability to leak other clients HTTP header keys, but not values.

This occurs because the err",Improper Input Validation
CVE-2024-42487,"Cilium is a networking, observability, and security solution with an eBPF-based dataplane. In the 1.15 branch prior to 1.15.8 and the 1.16 branch prior to 1.16.1, Gateway API HTTPRoutes and GRPCRoutes do not follow the match precedence specified in the Gateway API specification. In particular, reque",GRP,CWE-835,Improper Handling of Exceptional Conditions,Gateway API HTTPRoutes and GRPCRoutes in Cilium versions 1.15 prior to 1.15.8 and 1.16 prior to 1.16.1 do not correctly follow the match precedence specified in the Gateway API specification.,"Incorrect request routing, potentially leading to unintended access or denial of service.",2024-08-15T21:15:16.997,4.0,MEDIUM,nvd,cilium is a networking observability and security solution with an ebpfbased dataplane in the 115 branch prior to 1158 and the 116 branch prior to 1161 gateway api httproutes and grpcroutes do not follow the match precedence specified in the gateway api specification in particular reque,"Cilium is a networking, observability, and security solution with an eBPF-based dataplane. In the 1.15 branch prior to 1.15.8 and the 1.16 branch prior to 1.16.1, Gateway API HTTPRoutes and GRPCRoutes do not follow the match precedence specified in the Gateway API specification. In particular, reque",Improper Handling of Exceptional Conditions
CVE-2024-44934,"In the Linux kernel, the following vulnerability has been resolved:

net: bridge: mcast: wait for previous gc cycles when removing port

syzbot hit a use-after-free[1] which is caused because the bridge doesn't
make sure that all previous garbage has been collected when removing a
port. What happens",GRP,CWE-416,Use After Free,"The bridge doesn't ensure all garbage collection cycles have completed before removing a port, leading to use-after-free conditions.",A use-after-free vulnerability can lead to arbitrary code execution or a denial of service.,2024-08-26T11:15:05.593,7.8,HIGH,nvd,"in the linux kernel the following vulnerability has been resolved

net bridge mcast wait for previous gc cycles when removing port

syzbot hit a useafterfree1 which is caused because the bridge doesnt
make sure that all previous garbage has been collected when removing a
port what happens","In the Linux kernel, the following vulnerability has been resolved:

net: bridge: mcast: wait for previous gc cycles when removing port

syzbot hit a use-after-free[1] which is caused because the bridge doesn't
make sure that all previous garbage has been collected when removing a
port. What happens",Use After Free
CVE-2024-8391,"In Eclipse Vert.x version 4.3.0 to 4.5.9, the gRPC server does not limit the maximum length of message payload (Maven GAV: io.vertx:vertx-grpc-server and io.vertx:vertx-grpc-client). 




This is fixed in the 4.5.10 version. 




Note this does not affect the Vert.x gRPC server based grpc-java and N",GRP,CWE-200,"Information Exposure through an unvalidated input or lack of input validation.  In this case, lack of a limit on the size of gRPC message payloads allows for potential denial-of-service attacks and information leakage.",The gRPC server in Eclipse Vert.x versions 4.3.0 to 4.5.9 lacks a limit on the maximum length of message payloads.,"Denial of service (DoS) attacks are possible through large, malformed messages.  Additionally, information leakage might occur depending on the nature of the unconstrained data.",2024-09-04T16:15:09.253,7.5,HIGH,nvd,"in eclipse vertx version 430 to 459 the grpc server does not limit the maximum length of message payload maven gav iovertxvertxgrpcserver and iovertxvertxgrpcclient 




this is fixed in the 4510 version 




note this does not affect the vertx grpc server based grpcjava and n","In Eclipse Vert.x version 4.3.0 to 4.5.9, the gRPC server does not limit the maximum length of message payload (Maven GAV: io.vertx:vertx-grpc-server and io.vertx:vertx-grpc-client). 




This is fixed in the 4.5.10 version. 




Note this does not affect the Vert.x gRPC server based grpc-java and N","Information Exposure through an unvalidated input or lack of input validation.  In this case, lack of a limit on the size of gRPC message payloads allows for potential denial-of-service attacks and information leakage."
CVE-2024-8375,"There exists a use after free vulnerability in Reverb. Reverb supports the VARIANT datatype, which is supposed to represent an arbitrary object in C++. When a tensor proto of type VARIANT is unpacked, memory is first allocated to store the entire tensor, and a ctor is called on each instance. Afterw",GRP,CWE-416,"Use After Free:  The vulnerability arises when a program attempts to use memory after it has been freed, leading to unpredictable behavior and potential crashes or security exploits.","Improper memory management in Reverb's handling of the VARIANT datatype.  Specifically, memory allocated for a tensor proto of type VARIANT is freed before it is no longer needed, leading to a use-after-free condition.","Unpredictable program behavior, potential crashes, and potential security exploits such as arbitrary code execution or data corruption.",2024-09-19T16:15:06.023,,,nvd,there exists a use after free vulnerability in reverb reverb supports the variant datatype which is supposed to represent an arbitrary object in c when a tensor proto of type variant is unpacked memory is first allocated to store the entire tensor and a ctor is called on each instance afterw,"There exists a use after free vulnerability in Reverb. Reverb supports the VARIANT datatype, which is supposed to represent an arbitrary object in C++. When a tensor proto of type VARIANT is unpacked, memory is first allocated to store the entire tensor, and a ctor is called on each instance. Afterw","Use After Free:  The vulnerability arises when a program attempts to use memory after it has been freed, leading to unpredictable behavior and potential crashes or security exploits."
CVE-2024-47609,Tonic is a native gRPC client & server implementation with async/await support. When using tonic::transport::Server there is a remote DoS attack that can cause the server to exit cleanly on accepting a TCP/TLS stream. This can be triggered by causing the accept call to error out with errors that wer,GRP,CWE-704,Resource Exhaustion,Errors during the accept call of a TCP/TLS stream in the tonic::transport::Server cause the server to exit cleanly.,Remote Denial of Service (DoS) attack causing the server to stop accepting new connections.,2024-10-01T21:15:08.400,,,nvd,tonic is a native grpc client  server implementation with asyncawait support when using tonictransportserver there is a remote dos attack that can cause the server to exit cleanly on accepting a tcptls stream this can be triggered by causing the accept call to error out with errors that wer,Tonic is a native gRPC client & server implementation with async/await support. When using tonic::transport::Server there is a remote DoS attack that can cause the server to exit cleanly on accepting a TCP/TLS stream. This can be triggered by causing the accept call to error out with errors that wer,Resource Exhaustion
CVE-2024-47616,Pomerium is an identity and context-aware access proxy. The Pomerium databroker service is responsible for managing all persistent Pomerium application state. Requests to the databroker service API are authorized by the presence of a JSON Web Token (JWT) signed by a key known by all Pomerium service,GRP,CWE-287,Improper Authentication,"Requests to the Pomerium databroker service API are authorized only by the presence of a JWT signed by a key known by all Pomerium services, implying a potential vulnerability if this key is compromised.",Unauthorized access to the Pomerium databroker service API and modification of Pomerium application state.,2024-10-02T22:15:03.010,6.8,MEDIUM,nvd,pomerium is an identity and contextaware access proxy the pomerium databroker service is responsible for managing all persistent pomerium application state requests to the databroker service api are authorized by the presence of a json web token jwt signed by a key known by all pomerium service,Pomerium is an identity and context-aware access proxy. The Pomerium databroker service is responsible for managing all persistent Pomerium application state. Requests to the databroker service API are authorized by the presence of a JSON Web Token (JWT) signed by a key known by all Pomerium service,Improper Authentication
CVE-2024-11407,There exists a denial of service through Data corruption in gRPC-C++ - gRPC-C++ servers with transmit zero copy enabled through the channel arg GRPC_ARG_TCP_TX_ZEROCOPY_ENABLED can experience data corruption issues. The data sent by the application may be corrupted before transmission over the netwo,GRP,CWE-399,Improper Resource Control,Enabling transmit zero copy (GRPC_ARG_TCP_TX_ZEROCOPY_ENABLED) in gRPC-C++ servers can lead to data corruption before transmission.,Denial of service due to data corruption.,2024-11-26T17:15:22.830,,,nvd,there exists a denial of service through data corruption in grpcc  grpcc servers with transmit zero copy enabled through the channel arg grpc_arg_tcp_tx_zerocopy_enabled can experience data corruption issues the data sent by the application may be corrupted before transmission over the netwo,There exists a denial of service through Data corruption in gRPC-C++ - gRPC-C++ servers with transmit zero copy enabled through the channel arg GRPC_ARG_TCP_TX_ZEROCOPY_ENABLED can experience data corruption issues. The data sent by the application may be corrupted before transmission over the netwo,Improper Resource Control
CVE-2025-1243,The Temporal api-go library prior to version 1.44.1 did not send `update response` information to Data Converter when the proxy package within the api-go module was used in a gRPC proxy prior to transmission. This resulted in information contained within the `update response` field not having Data C,GRP,CWE-200,Information Exposure,The Temporal api-go library (prior to version 1.44.1) failed to send 'update response' information to the Data Converter when using the proxy package in a gRPC proxy.,"Information contained within the 'update response' field was not processed by the Data Converter, leading to potential data loss or incomplete data processing.",2025-02-12T01:15:09.073,,,nvd,the temporal apigo library prior to version 1441 did not send update response information to data converter when the proxy package within the apigo module was used in a grpc proxy prior to transmission this resulted in information contained within the update response field not having data c,The Temporal api-go library prior to version 1.44.1 did not send `update response` information to Data Converter when the proxy package within the api-go module was used in a gRPC proxy prior to transmission. This resulted in information contained within the `update response` field not having Data C,Information Exposure
