id,description,vendor,cwe_category,cwe_explanation,cause,impact,published,cvss_score,severity,source,description_without_punct,description_normalized,explanation
CVE-2009-1841,"js/src/xpconnect/src/xpcwrappedjsclass.cpp in Mozilla Firefox before 3.0.11, Thunderbird before 2.0.0.22, and SeaMonkey before 1.1.17 allows remote attackers to execute arbitrary web script with the privileges of a chrome object, as demonstrated by the browser sidebar and the FeedWriter.",Mozilla Firefox Browser,CWE-94,Improper Control of Generation of Code ('Code Injection'),Improper handling of web script execution within the xpconnect component.,"Remote attackers can execute arbitrary web script with the privileges of a chrome object, potentially leading to complete system compromise.",2009-06-12T21:30:00.437,,,nvd,jssrcxpconnectsrcxpcwrappedjsclasscpp in mozilla firefox before 3011 thunderbird before 20022 and seamonkey before 1117 allows remote attackers to execute arbitrary web script with the privileges of a chrome object as demonstrated by the browser sidebar and the feedwriter,"js/src/xpconnect/src/xpcwrappedjsclass.cpp in Mozilla Firefox before 3.0.11, Thunderbird before 2.0.0.22, and SeaMonkey before 1.1.17 allows remote attackers to execute arbitrary web script with the privileges of a chrome object, as demonstrated by the browser sidebar and the FeedWriter.",Improper Control of Generation of Code ('Code Injection')
CVE-2009-2462,"The browser engine in Mozilla Firefox before 3.0.12 and Thunderbird allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via vectors related to (1) the frame chain and synchronous events, (2) a SetMayHaveFrame assertion and",Mozilla Firefox Browser,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,"Memory corruption vulnerabilities in the browser engine related to frame chain handling, synchronous events, and a SetMayHaveFrame assertion.",Denial of service (memory corruption and application crash) or potentially arbitrary code execution.,2009-07-22T18:30:00.187,,,nvd,the browser engine in mozilla firefox before 3012 and thunderbird allows remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary code via vectors related to 1 the frame chain and synchronous events 2 a setmayhaveframe assertion and,"The browser engine in Mozilla Firefox before 3.0.12 and Thunderbird allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via vectors related to (1) the frame chain and synchronous events, (2) a SetMayHaveFrame assertion and",Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2009-2662,"The browser engine in Mozilla Firefox 3.5.x before 3.5.2 allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via vectors related to the TraceRecorder::snapshot function in js/src/jstracer.cpp, and unspecified other vectors",Mozilla Firefox Browser,CWE-787,Out-of-bounds Write,"A vulnerability in the TraceRecorder::snapshot function within the Firefox browser engine allows remote attackers to trigger memory corruption through various vectors, potentially leading to a denial-of-service condition or arbitrary code execution.",Denial of service (memory corruption and application crash) or arbitrary code execution.,2009-08-04T16:30:00.517,,,nvd,the browser engine in mozilla firefox 35x before 352 allows remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary code via vectors related to the tracerecordersnapshot function in jssrcjstracercpp and unspecified other vectors,"The browser engine in Mozilla Firefox 3.5.x before 3.5.2 allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via vectors related to the TraceRecorder::snapshot function in js/src/jstracer.cpp, and unspecified other vectors",Out-of-bounds Write
CVE-2009-3069,Unspecified vulnerability in the browser engine in Mozilla Firefox 3.5.x before 3.5.3 allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.,Mozilla Firefox Browser,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,Unknown vectors leading to memory corruption in the browser engine.,Denial of service (memory corruption and application crash) or possibly arbitrary code execution.,2009-09-10T21:30:01.327,,,nvd,unspecified vulnerability in the browser engine in mozilla firefox 35x before 353 allows remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary code via unknown vectors,Unspecified vulnerability in the browser engine in Mozilla Firefox 3.5.x before 3.5.3 allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.,Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2009-3070,Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 3.0.14 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.,Mozilla Firefox Browser,CWE-787,Out-of-bounds Write,Multiple unspecified vulnerabilities in the browser engine allowing memory corruption.,Denial of service (memory corruption and application crash) or arbitrary code execution.,2009-09-10T21:30:01.360,,,nvd,multiple unspecified vulnerabilities in the browser engine in mozilla firefox before 3014 allow remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary code via unknown vectors,Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 3.0.14 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.,Out-of-bounds Write
CVE-2009-3071,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 3.0.14, and 3.5.x before 3.5.2, allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.",Mozilla Firefox Browser,CWE-787,"Out-of-bounds write.  This allows attackers to overwrite memory locations, leading to crashes or arbitrary code execution.",Unknown vectors in the browser engine leading to memory corruption.,Denial of service (memory corruption and application crash) or possibly arbitrary code execution.,2009-09-10T21:30:01.390,,,nvd,multiple unspecified vulnerabilities in the browser engine in mozilla firefox before 3014 and 35x before 352 allow remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary code via unknown vectors,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 3.0.14, and 3.5.x before 3.5.2, allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.","Out-of-bounds write.  This allows attackers to overwrite memory locations, leading to crashes or arbitrary code execution."
CVE-2009-3072,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 3.0.14 and 3.5.x before 3.5.3, Thunderbird before 2.0.0.24, and SeaMonkey before 1.1.19 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary cod",Mozilla Firefox Browser,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,Multiple unspecified vulnerabilities in the browser engine,Denial of service (memory corruption and application crash) or possibly arbitrary code execution,2009-09-10T21:30:01.420,,,nvd,multiple unspecified vulnerabilities in the browser engine in mozilla firefox before 3014 and 35x before 353 thunderbird before 20024 and seamonkey before 1119 allow remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary cod,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 3.0.14 and 3.5.x before 3.5.3, Thunderbird before 2.0.0.24, and SeaMonkey before 1.1.19 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary cod",Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2009-3079,"Unspecified vulnerability in Mozilla Firefox before 3.0.14, and 3.5.x before 3.5.3, allows remote attackers to execute arbitrary JavaScript with chrome privileges via vectors involving an object, the FeedWriter, and the BrowserFeedWriter.",Mozilla Firefox Browser,CWE-94,Improper Control of Generation of Code ('Code Injection'),Vulnerability in the FeedWriter and BrowserFeedWriter objects allows remote attackers to execute arbitrary JavaScript code with chrome privileges.,"Remote attackers can execute arbitrary JavaScript code with chrome privileges, potentially leading to unauthorized access, data breaches, or system compromise.",2009-09-10T21:30:01.593,,,nvd,unspecified vulnerability in mozilla firefox before 3014 and 35x before 353 allows remote attackers to execute arbitrary javascript with chrome privileges via vectors involving an object the feedwriter and the browserfeedwriter,"Unspecified vulnerability in Mozilla Firefox before 3.0.14, and 3.5.x before 3.5.3, allows remote attackers to execute arbitrary JavaScript with chrome privileges via vectors involving an object, the FeedWriter, and the BrowserFeedWriter.",Improper Control of Generation of Code ('Code Injection')
CVE-2009-3380,Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox 3.0.x before 3.0.15 and 3.5.x before 3.5.4 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.,Mozilla Firefox Browser,CWE-787,Out-of-bounds Write,Unknown vectors leading to memory corruption in the browser engine.,Denial of service (memory corruption and application crash) or arbitrary code execution.,2009-10-29T14:30:01.077,,,nvd,multiple unspecified vulnerabilities in the browser engine in mozilla firefox 30x before 3015 and 35x before 354 allow remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary code via unknown vectors,Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox 3.0.x before 3.0.15 and 3.5.x before 3.5.4 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.,Out-of-bounds Write
CVE-2009-3381,Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox 3.5.x before 3.5.4 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.,Mozilla Firefox Browser,CWE-787,Out-of-bounds write.  Accessing memory outside of allocated buffer.,Unknown vectors in the browser engine leading to memory corruption.,Denial of service (memory corruption and application crash) or arbitrary code execution.,2009-10-29T14:30:01.093,,,nvd,multiple unspecified vulnerabilities in the browser engine in mozilla firefox 35x before 354 allow remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary code via unknown vectors,Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox 3.5.x before 3.5.4 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.,Out-of-bounds write.  Accessing memory outside of allocated buffer.
CVE-2009-3382,"layout/base/nsCSSFrameConstructor.cpp in the browser engine in Mozilla Firefox 3.0.x before 3.0.15 does not properly handle first-letter frames, which allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unspecified vec",Mozilla Firefox Browser,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,The browser engine in Mozilla Firefox 3.0.x before 3.0.15 does not properly handle first-letter frames.,Denial of service (memory corruption and application crash) or possibly arbitrary code execution.,2009-10-29T14:30:01.127,,,nvd,layoutbasenscssframeconstructorcpp in the browser engine in mozilla firefox 30x before 3015 does not properly handle firstletter frames which allows remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary code via unspecified vec,"layout/base/nsCSSFrameConstructor.cpp in the browser engine in Mozilla Firefox 3.0.x before 3.0.15 does not properly handle first-letter frames, which allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unspecified vec",Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2009-3979,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 3.0.16 and 3.5.x before 3.5.6, SeaMonkey before 2.0.1, and Thunderbird allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vec",Mozilla Firefox Browser,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,"Multiple unspecified vulnerabilities in the browser engine, likely involving memory handling errors.",Denial of service (memory corruption and application crash) or arbitrary code execution.,2009-12-17T17:30:00.327,,,nvd,multiple unspecified vulnerabilities in the browser engine in mozilla firefox before 3016 and 35x before 356 seamonkey before 201 and thunderbird allow remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary code via unknown vec,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 3.0.16 and 3.5.x before 3.5.6, SeaMonkey before 2.0.1, and Thunderbird allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vec",Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2009-3980,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox 3.5.x before 3.5.6, SeaMonkey before 2.0.1, and Thunderbird allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.",Mozilla Firefox Browser,CWE-787,Out-of-bounds Write,Multiple unspecified vulnerabilities in the browser engine leading to memory corruption.,Denial of service (memory corruption and application crash) or arbitrary code execution.,2009-12-17T17:30:00.360,,,nvd,multiple unspecified vulnerabilities in the browser engine in mozilla firefox 35x before 356 seamonkey before 201 and thunderbird allow remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary code via unknown vectors,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox 3.5.x before 3.5.6, SeaMonkey before 2.0.1, and Thunderbird allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.",Out-of-bounds Write
CVE-2009-3981,"Unspecified vulnerability in the browser engine in Mozilla Firefox before 3.0.16, SeaMonkey before 2.0.1, and Thunderbird allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.",Mozilla Firefox Browser,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,Unknown vectors leading to memory corruption,Denial of service (memory corruption and application crash) or arbitrary code execution,2009-12-17T17:30:00.407,,,nvd,unspecified vulnerability in the browser engine in mozilla firefox before 3016 seamonkey before 201 and thunderbird allows remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary code via unknown vectors,"Unspecified vulnerability in the browser engine in Mozilla Firefox before 3.0.16, SeaMonkey before 2.0.1, and Thunderbird allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.",Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2009-3983,"Mozilla Firefox before 3.0.16 and 3.5.x before 3.5.6, and SeaMonkey before 2.0.1, allows remote attackers to send authenticated requests to arbitrary applications by replaying the NTLM credentials of a browser user.",Mozilla Firefox Browser,CWE-287,Improper Authentication,Vulnerability in the handling of NTLM credentials allows replay attacks.,Remote attackers can send authenticated requests to arbitrary applications using the victim's credentials.,2009-12-17T17:30:00.467,,,nvd,mozilla firefox before 3016 and 35x before 356 and seamonkey before 201 allows remote attackers to send authenticated requests to arbitrary applications by replaying the ntlm credentials of a browser user,"Mozilla Firefox before 3.0.16 and 3.5.x before 3.5.6, and SeaMonkey before 2.0.1, allows remote attackers to send authenticated requests to arbitrary applications by replaying the NTLM credentials of a browser user.",Improper Authentication
CVE-2010-0159,"The browser engine in Mozilla Firefox 3.0.x before 3.0.18 and 3.5.x before 3.5.8, Thunderbird before 3.0.2, and SeaMonkey before 2.0.3 allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via vectors related to the nsBlockF",Mozilla Firefox Browser,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,Vulnerabilities in the nsBlockF component of the browser engine allow remote attackers to cause memory corruption.,Denial of service (memory corruption and application crash) or possibly arbitrary code execution.,2010-02-22T13:00:02.000,,,nvd,the browser engine in mozilla firefox 30x before 3018 and 35x before 358 thunderbird before 302 and seamonkey before 203 allows remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary code via vectors related to the nsblockf,"The browser engine in Mozilla Firefox 3.0.x before 3.0.18 and 3.5.x before 3.5.8, Thunderbird before 3.0.2, and SeaMonkey before 2.0.3 allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via vectors related to the nsBlockF",Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2010-0165,The TraceRecorder::traverseScopeChain function in js/src/jstracer.cpp in the browser engine in Mozilla Firefox 3.6 before 3.6.2 allows remote attackers to cause a denial of service (memory corruption and application crash) and possibly execute arbitrary code via vectors involving certain indirect ca,Mozilla Firefox Browser,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,"The TraceRecorder::traverseScopeChain function in js/src/jstracer.cpp does not properly restrict operations within the bounds of a memory buffer, allowing attackers to cause memory corruption.",Denial of service (memory corruption and application crash) and possibly arbitrary code execution.,2010-03-25T21:00:00.360,,,nvd,the tracerecordertraversescopechain function in jssrcjstracercpp in the browser engine in mozilla firefox 36 before 362 allows remote attackers to cause a denial of service memory corruption and application crash and possibly execute arbitrary code via vectors involving certain indirect ca,The TraceRecorder::traverseScopeChain function in js/src/jstracer.cpp in the browser engine in Mozilla Firefox 3.6 before 3.6.2 allows remote attackers to cause a denial of service (memory corruption and application crash) and possibly execute arbitrary code via vectors involving certain indirect ca,Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2010-0166,"The gfxTextRun::SanitizeGlyphRuns function in gfx/thebes/src/gfxFont.cpp in the browser engine in Mozilla Firefox 3.6 before 3.6.2 on Mac OS X, when the Core Text API is used, does not properly perform certain deletions, which allows remote attackers to cause a denial of service (memory corruption a",Mozilla Firefox Browser,CWE-125,"Out-of-bounds read, which can lead to memory corruption and denial of service.",Improper deletion of glyph runs in the gfxTextRun::SanitizeGlyphRuns function when using the Core Text API on Mac OS X.,Denial of service (memory corruption),2010-03-25T21:00:00.407,,,nvd,the gfxtextrunsanitizeglyphruns function in gfxthebessrcgfxfontcpp in the browser engine in mozilla firefox 36 before 362 on mac os x when the core text api is used does not properly perform certain deletions which allows remote attackers to cause a denial of service memory corruption a,"The gfxTextRun::SanitizeGlyphRuns function in gfx/thebes/src/gfxFont.cpp in the browser engine in Mozilla Firefox 3.6 before 3.6.2 on Mac OS X, when the Core Text API is used, does not properly perform certain deletions, which allows remote attackers to cause a denial of service (memory corruption a","Out-of-bounds read, which can lead to memory corruption and denial of service."
CVE-2010-0167,"The browser engine in Mozilla Firefox 3.0.x before 3.0.18, 3.5.x before 3.5.8, and 3.6.x before 3.6.2; Thunderbird before 3.0.2; and SeaMonkey before 2.0.3 allows remote attackers to cause a denial of service (memory corruption and application crash) and possibly execute arbitrary code via vectors r",Mozilla Firefox Browser,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,Memory corruption vulnerability in the browser engine.,Denial of service (memory corruption and application crash) and potentially arbitrary code execution.,2010-03-25T21:00:00.437,,,nvd,the browser engine in mozilla firefox 30x before 3018 35x before 358 and 36x before 362 thunderbird before 302 and seamonkey before 203 allows remote attackers to cause a denial of service memory corruption and application crash and possibly execute arbitrary code via vectors r,"The browser engine in Mozilla Firefox 3.0.x before 3.0.18, 3.5.x before 3.5.8, and 3.6.x before 3.6.2; Thunderbird before 3.0.2; and SeaMonkey before 2.0.3 allows remote attackers to cause a denial of service (memory corruption and application crash) and possibly execute arbitrary code via vectors r",Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2010-0168,"The nsDocument::MaybePreLoadImage function in content/base/src/nsDocument.cpp in the image-preloading implementation in Mozilla Firefox 3.6 before 3.6.2 does not apply scheme restrictions and policy restrictions to the image's URL, which might allow remote attackers to cause a denial of service (app",Mozilla Firefox Browser,CWE-20,Improper Input Validation,The nsDocument::MaybePreLoadImage function in Mozilla Firefox 3.6 before 3.6.2 does not apply scheme and policy restrictions to the image's URL.,Denial of service (DoS),2010-03-25T21:00:00.483,,,nvd,the nsdocumentmaybepreloadimage function in contentbasesrcnsdocumentcpp in the imagepreloading implementation in mozilla firefox 36 before 362 does not apply scheme restrictions and policy restrictions to the images url which might allow remote attackers to cause a denial of service app,"The nsDocument::MaybePreLoadImage function in content/base/src/nsDocument.cpp in the image-preloading implementation in Mozilla Firefox 3.6 before 3.6.2 does not apply scheme restrictions and policy restrictions to the image's URL, which might allow remote attackers to cause a denial of service (app",Improper Input Validation
CVE-2010-0169,"The CSSLoaderImpl::DoSheetComplete function in layout/style/nsCSSLoader.cpp in Mozilla Firefox 3.0.x before 3.0.18, 3.5.x before 3.5.8, and 3.6.x before 3.6.2; Thunderbird before 3.0.2; and SeaMonkey before 2.0.3 changes the case of certain strings in a stylesheet before adding this stylesheet to th",Mozilla Firefox Browser,CWE-20,Improper Input Validation,"The CSSLoaderImpl::DoSheetComplete function in Mozilla Firefox, Thunderbird, and SeaMonkey improperly handles the case of strings in stylesheets before adding them.",Potentially allows attackers to manipulate stylesheets to perform cross-site scripting (XSS) attacks or other attacks related to unexpected behavior due to case changes.,2010-03-25T21:00:00.517,,,nvd,the cssloaderimpldosheetcomplete function in layoutstylenscssloadercpp in mozilla firefox 30x before 3018 35x before 358 and 36x before 362 thunderbird before 302 and seamonkey before 203 changes the case of certain strings in a stylesheet before adding this stylesheet to th,"The CSSLoaderImpl::DoSheetComplete function in layout/style/nsCSSLoader.cpp in Mozilla Firefox 3.0.x before 3.0.18, 3.5.x before 3.5.8, and 3.6.x before 3.6.2; Thunderbird before 3.0.2; and SeaMonkey before 2.0.3 changes the case of certain strings in a stylesheet before adding this stylesheet to th",Improper Input Validation
CVE-2010-0173,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 3.5.9 and 3.6.x before 3.6.2, Thunderbird before 3.0.4, and SeaMonkey before 2.0.4 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via",Mozilla Firefox Browser,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,Multiple unspecified vulnerabilities in the browser engine,Denial of service (memory corruption and application crash) or possibly arbitrary code execution,2010-04-05T17:30:00.297,,,nvd,multiple unspecified vulnerabilities in the browser engine in mozilla firefox before 359 and 36x before 362 thunderbird before 304 and seamonkey before 204 allow remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary code via,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 3.5.9 and 3.6.x before 3.6.2, Thunderbird before 3.0.4, and SeaMonkey before 2.0.4 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via",Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2010-0174,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 3.0.19, 3.5.x before 3.5.9, and 3.6.x before 3.6.2; Thunderbird before 3.0.4; and SeaMonkey before 2.0.4 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly exec",Mozilla Firefox Browser,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,Multiple unspecified vulnerabilities in the browser engine leading to memory corruption.,Denial of service (memory corruption and application crash) or possible remote code execution.,2010-04-05T17:30:00.343,,,nvd,multiple unspecified vulnerabilities in the browser engine in mozilla firefox before 3019 35x before 359 and 36x before 362 thunderbird before 304 and seamonkey before 204 allow remote attackers to cause a denial of service memory corruption and application crash or possibly exec,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 3.0.19, 3.5.x before 3.5.9, and 3.6.x before 3.6.2; Thunderbird before 3.0.4; and SeaMonkey before 2.0.4 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly exec",Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2010-1200,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox 3.5.x before 3.5.10 and 3.6.x before 3.6.4, Thunderbird before 3.0.5, and SeaMonkey before 2.0.5 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary c",Mozilla Firefox Browser,CWE-787,"Out-of-bounds read/write vulnerability.  Accessing memory outside the allocated bounds can lead to crashes, data corruption, and potentially arbitrary code execution.","Multiple unspecified vulnerabilities in the browser engine of Firefox, Thunderbird, and SeaMonkey.",Denial of service (memory corruption and application crash) or arbitrary code execution.,2010-06-24T12:30:01.610,,,nvd,multiple unspecified vulnerabilities in the browser engine in mozilla firefox 35x before 3510 and 36x before 364 thunderbird before 305 and seamonkey before 205 allow remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary c,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox 3.5.x before 3.5.10 and 3.6.x before 3.6.4, Thunderbird before 3.0.5, and SeaMonkey before 2.0.5 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary c","Out-of-bounds read/write vulnerability.  Accessing memory outside the allocated bounds can lead to crashes, data corruption, and potentially arbitrary code execution."
CVE-2010-1201,"Unspecified vulnerability in the browser engine in Mozilla Firefox 3.5.x before 3.5.10, Thunderbird before 3.0.5, and SeaMonkey before 2.0.5 allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.",Mozilla Firefox Browser,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,Unknown vectors leading to memory corruption,Denial of service (memory corruption and application crash) or possibly arbitrary code execution,2010-06-24T12:30:01.640,,,nvd,unspecified vulnerability in the browser engine in mozilla firefox 35x before 3510 thunderbird before 305 and seamonkey before 205 allows remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary code via unknown vectors,"Unspecified vulnerability in the browser engine in Mozilla Firefox 3.5.x before 3.5.10, Thunderbird before 3.0.5, and SeaMonkey before 2.0.5 allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.",Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2010-1206,"The startDocumentLoad function in browser/base/content/browser.js in Mozilla Firefox 3.5.x before 3.5.11 and 3.6.x before 3.6.7, and SeaMonkey before 2.0.6, does not properly implement the Same Origin Policy in certain circumstances related to the about:blank document and a document that is currentl",Mozilla Firefox Browser,CWE-284,Improper Access Control,The startDocumentLoad function in browser/base/content/browser.js does not properly implement the Same Origin Policy in certain circumstances related to the about:blank document and a currently loaded document.,"Potential violation of the Same Origin Policy, leading to unauthorized access to resources or data.",2010-06-25T19:30:01.640,,,nvd,the startdocumentload function in browserbasecontentbrowserjs in mozilla firefox 35x before 3511 and 36x before 367 and seamonkey before 206 does not properly implement the same origin policy in certain circumstances related to the aboutblank document and a document that is currentl,"The startDocumentLoad function in browser/base/content/browser.js in Mozilla Firefox 3.5.x before 3.5.11 and 3.6.x before 3.6.7, and SeaMonkey before 2.0.6, does not properly implement the Same Origin Policy in certain circumstances related to the about:blank document and a document that is currentl",Improper Access Control
CVE-2010-1211,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox 3.5.x before 3.5.11 and 3.6.x before 3.6.7, Thunderbird 3.0.x before 3.0.6 and 3.1.x before 3.1.1, and SeaMonkey before 2.0.6 allow remote attackers to cause a denial of service (memory corruption and application crash) or",Mozilla Firefox Browser,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,Multiple unspecified vulnerabilities in the browser engine leading to memory corruption.,Denial of service (memory corruption and application crash),2010-07-30T20:30:01.503,,,nvd,multiple unspecified vulnerabilities in the browser engine in mozilla firefox 35x before 3511 and 36x before 367 thunderbird 30x before 306 and 31x before 311 and seamonkey before 206 allow remote attackers to cause a denial of service memory corruption and application crash or,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox 3.5.x before 3.5.11 and 3.6.x before 3.6.7, Thunderbird 3.0.x before 3.0.6 and 3.1.x before 3.1.1, and SeaMonkey before 2.0.6 allow remote attackers to cause a denial of service (memory corruption and application crash) or",Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2010-1212,js/src/jstracer.cpp in the browser engine in Mozilla Firefox 3.6.x before 3.6.7 and Thunderbird 3.1.x before 3.1.1 allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via vectors related to (1) propagation of deep aborts i,Mozilla Firefox Browser,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,Improper handling of deep aborts in js/src/jstracer.cpp within the browser engine.,Denial of service (memory corruption and application crash) or potentially arbitrary code execution.,2010-07-30T20:30:01.550,,,nvd,jssrcjstracercpp in the browser engine in mozilla firefox 36x before 367 and thunderbird 31x before 311 allows remote attackers to cause a denial of service memory corruption and application crash or possibly execute arbitrary code via vectors related to 1 propagation of deep aborts i,js/src/jstracer.cpp in the browser engine in Mozilla Firefox 3.6.x before 3.6.7 and Thunderbird 3.1.x before 3.1.1 allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via vectors related to (1) propagation of deep aborts i,Improper Restriction of Operations within the Bounds of a Memory Buffer
